Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	W	L	W_PCT	MIN	FGM	FGA	FG_PCT	FG3M	FG3A	FG3_PCT	FTM	FTA	FT_PCT	OREB	DREB	REB	AST	STL	BLK	TOV	PF	PTS	OFF_RATING	DEF_RATING
1610612742	0022200421	DEC 14, 2022	DAL vs. CLE	L	14	14	0.5	240	29	74	0.392	13	38	0.342	19	26	0.731	6	27	33	17	2	3	12	15	90	102.3	119.3
1610612742	0022200405	DEC 12, 2022	DAL vs. OKC	W	14	13	0.519	240	39	93	0.419	22	54	0.407	21	25	0.84	16	34	50	24	4	3	14	19	121	121.0	115.2
1610612742	0022200391	DEC 10, 2022	DAL @ CHI	L	13	13	0.5	240	41	90	0.456	11	44	0.25	22	26	0.846	8	29	37	24	5	4	8	17	115	112.7	144.0
1610612742	0022200386	DEC 09, 2022	DAL vs. MIL	L	13	12	0.52	240	41	88	0.466	13	40	0.325	10	24	0.417	12	31	43	21	8	6	10	21	105	107.1	110.4
1610612742	0022200362	DEC 06, 2022	DAL @ DEN	W	13	11	0.542	240	36	72	0.5	17	36	0.472	27	31	0.871	4	31	35	27	10	4	15	32	116	118.4	117.3
1610612742	0022200358	DEC 05, 2022	DAL vs. PHX	W	12	11	0.522	240	44	84	0.524	20	41	0.488	22	26	0.846	10	31	41	23	7	6	12	23	130	135.4	113.3
1610612742	0022200337	DEC 03, 2022	DAL @ NYK	W	11	11	0.5	240	43	100	0.43	24	61	0.393	11	14	0.786	14	36	50	27	7	5	11	20	121	117.5	99.0
1610612742	0022200325	DEC 01, 2022	DAL @ DET	L	10	11	0.476	265	46	86	0.535	19	46	0.413	14	29	0.483	4	26	30	25	8	7	13	24	125	117.9	122.4
1610612742	0022200310	NOV 29, 2022	DAL vs. GSW	W	10	10	0.5	240	42	91	0.462	15	44	0.341	17	27	0.63	8	31	39	21	7	4	13	21	116	111.5	108.7
1610612742	0022200298	NOV 27, 2022	DAL @ MIL	L	9	10	0.474	240	41	80	0.513	17	41	0.415	16	25	0.64	6	26	32	23	6	2	13	17	115	116.2	127.8
1610612742	0022200286	NOV 26, 2022	DAL @ TOR	L	9	9	0.5	240	35	73	0.479	11	39	0.282	19	24	0.792	4	30	34	28	7	5	16	26	100	105.3	111.7
1610612742	0022200264	NOV 23, 2022	DAL @ BOS	L	9	8	0.529	240	44	82	0.537	11	31	0.355	13	21	0.619	5	30	35	20	4	3	14	23	112	114.3	128.9
1610612742	0022200246	NOV 20, 2022	DAL vs. DEN	L	9	7	0.563	240	35	78	0.449	15	42	0.357	12	21	0.571	6	30	36	24	5	3	12	18	97	102.1	103.2
1610612742	0022200230	NOV 18, 2022	DAL vs. DEN	W	9	6	0.6	240	46	77	0.597	13	32	0.406	22	28	0.786	6	38	44	29	5	3	10	19	127	135.1	103.1
1610612742	0022200218	NOV 16, 2022	DAL vs. HOU	L	8	6	0.571	240	31	102	0.304	12	55	0.218	18	19	0.947	13	25	38	21	9	2	6	19	92	93.9	103.1
1610612742	0022200207	NOV 15, 2022	DAL vs. LAC	W	8	5	0.615	240	35	80	0.438	17	43	0.395	16	24	0.667	8	26	34	20	12	1	12	20	103	109.6	106.3
1610612742	0022200190	NOV 12, 2022	DAL vs. POR	W	7	5	0.583	240	41	81	0.506	14	43	0.326	21	26	0.808	7	33	40	26	8	2	11	27	117	123.2	117.9
1610612742	0022200172	NOV 10, 2022	DAL @ WAS	L	6	5	0.545	240	37	86	0.43	18	47	0.383	13	21	0.619	7	34	41	19	9	1	12	13	105	101.9	110.8
1610612742	0022200161	NOV 09, 2022	DAL @ ORL	L	6	4	0.6	240	32	85	0.376	11	42	0.262	12	19	0.632	4	25	29	17	14	4	4	19	87	92.6	100.0
1610612742	0022200155	NOV 07, 2022	DAL vs. BKN	W	6	3	0.667	240	32	72	0.444	12	28	0.429	20	24	0.833	12	29	41	18	7	3	22	20	96	109.1	105.6
1610612742	0022200127	NOV 04, 2022	DAL vs. TOR	W	5	3	0.625	240	39	77	0.506	12	34	0.353	21	25	0.84	6	25	31	23	12	3	18	21	111	114.4	114.6
1610612742	0022200115	NOV 02, 2022	DAL vs. UTA	W	4	3	0.571	240	42	84	0.5	11	38	0.289	8	15	0.533	7	30	37	20	9	4	11	14	103	110.8	108.7
1610612742	0022200093	OCT 30, 2022	DAL vs. ORL	W	3	3	0.5	240	41	83	0.494	11	35	0.314	21	28	0.75	5	32	37	15	10	1	4	22	114	125.3	114.1
1610612742	0022200086	OCT 29, 2022	DAL vs. OKC	L	2	3	0.4	265	38	95	0.4	8	40	0.2	27	34	0.794	12	37	49	17	8	5	16	30	111	101.8	109.3
1610612742	0022200066	OCT 27, 2022	DAL @ BKN	W	2	2	0.5	265	41	81	0.506	20	40	0.5	27	35	0.771	7	30	37	25	8	4	17	23	129	121.7	114.7
1610612742	0022200053	OCT 25, 2022	DAL @ NOP	L	1	2	0.333	240	41	82	0.5	12	39	0.308	17	24	0.708	11	26	37	18	8	5	11	16	111	119.4	120.2
1610612742	0022200034	OCT 22, 2022	DAL vs. MEM	W	1	1	0.5	240	45	90	0.5	17	39	0.436	30	36	0.833	15	37	52	23	7	7	15	24	137	137.0	94.1
1610612742	0022200013	OCT 19, 2022	DAL @ PHX	L	0	1	0.0	240	35	75	0.467	14	35	0.4	21	34	0.618	5	35	40	17	6	4	12	22	105	110.5	113.8
1610612743	0022201227	APR 09, 2023	DEN vs. SAC	W	53	29	0.646	240	42	84	0.5	7	28	0.25	18	25	0.72	15	36	51	25	11	2	16	15	109	112.4	99.0
1610612743	0022201213	APR 08, 2023	DEN @ UTA	L	52	29	0.642	240	41	90	0.456	15	46	0.326	17	24	0.708	5	36	41	32	7	9	14	20	114	106.5	111.3
1610612743	0022201201	APR 06, 2023	DEN @ PHX	L	52	28	0.65	240	44	83	0.53	8	23	0.348	19	23	0.826	9	29	38	24	7	2	12	19	115	122.3	126.6
1610612743	0022201183	APR 04, 2023	DEN @ HOU	L	52	27	0.658	240	41	87	0.471	11	36	0.306	10	18	0.556	13	34	47	26	9	13	20	18	103	102.0	120.4
1610612743	0022201175	APR 02, 2023	DEN vs. GSW	W	52	26	0.667	240	44	100	0.44	9	33	0.273	15	18	0.833	17	30	47	24	11	7	11	17	112	112.0	110.0
1610612743	0022201160	MAR 31, 2023	DEN @ PHX	L	51	26	0.662	240	38	95	0.4	6	26	0.231	11	20	0.55	15	36	51	19	11	5	11	16	93	94.9	102.0
1610612743	0022201147	MAR 30, 2023	DEN vs. NOP	L	51	25	0.671	240	32	80	0.4	4	28	0.143	20	32	0.625	11	29	40	21	4	5	9	21	88	95.7	116.3
1610612743	0022201126	MAR 27, 2023	DEN vs. PHI	W	51	24	0.68	240	43	85	0.506	11	32	0.344	19	22	0.864	10	32	42	34	8	4	12	16	116	118.4	114.4
1610612743	0022201109	MAR 25, 2023	DEN vs. MIL	W	50	24	0.676	240	47	89	0.528	15	36	0.417	20	28	0.714	7	41	48	28	4	3	10	18	129	125.2	101.9
1610612743	0022201083	MAR 22, 2023	DEN @ WAS	W	49	24	0.671	240	42	83	0.506	15	32	0.469	19	21	0.905	11	30	41	28	7	2	10	18	118	128.3	114.3
1610612743	0022201063	MAR 19, 2023	DEN @ BKN	W	48	24	0.667	240	42	80	0.525	12	23	0.522	12	13	0.923	6	34	40	31	5	3	16	17	108	117.4	112.1
1610612743	0022201055	MAR 18, 2023	DEN @ NYK	L	47	24	0.662	240	43	84	0.512	12	33	0.364	12	15	0.8	6	27	33	30	3	2	13	21	110	117.0	123.4
1610612743	0022201042	MAR 16, 2023	DEN @ DET	W	47	23	0.671	240	47	89	0.528	8	24	0.333	17	25	0.68	13	34	47	29	9	7	9	15	119	125.3	106.4
1610612743	0022201029	MAR 14, 2023	DEN @ TOR	L	46	23	0.667	240	42	76	0.553	6	25	0.24	20	25	0.8	4	28	32	29	9	4	14	17	110	115.8	130.2
1610612743	0022201014	MAR 12, 2023	DEN vs. BKN	L	46	22	0.676	240	45	90	0.5	12	31	0.387	18	24	0.75	15	34	49	27	4	8	15	19	120	126.3	129.8
1610612743	0022201002	MAR 10, 2023	DEN @ SAS	L	46	21	0.687	240	44	90	0.489	13	35	0.371	19	20	0.95	8	25	33	32	14	4	14	14	120	113.2	119.6
1610612743	0022200989	MAR 08, 2023	DEN vs. CHI	L	46	20	0.697	240	37	88	0.42	15	40	0.375	7	15	0.467	11	33	44	26	5	2	11	16	96	98.0	121.9
1610612743	0022200975	MAR 06, 2023	DEN vs. TOR	W	46	19	0.708	240	43	86	0.5	13	33	0.394	19	23	0.826	12	29	41	30	9	2	13	12	118	119.2	115.3
1610612743	0022200952	MAR 03, 2023	DEN vs. MEM	W	45	19	0.703	240	40	87	0.46	8	31	0.258	25	31	0.806	13	40	53	28	6	5	8	21	113	116.5	101.0
1610612743	0022200926	FEB 28, 2023	DEN @ HOU	W	44	19	0.698	240	53	92	0.576	16	37	0.432	11	16	0.688	11	32	43	40	8	5	11	10	133	133.0	112.0
1610612743	0022200918	FEB 26, 2023	DEN vs. LAC	W	43	19	0.694	265	49	96	0.51	13	39	0.333	23	31	0.742	11	39	50	35	10	3	14	23	134	121.8	113.8
1610612743	0022200907	FEB 25, 2023	DEN @ MEM	L	42	19	0.689	240	36	89	0.404	11	37	0.297	11	14	0.786	11	37	48	22	4	4	15	13	94	95.9	112.0
1610612743	0022200886	FEB 23, 2023	DEN @ CLE	W	42	18	0.7	240	39	84	0.464	17	36	0.472	20	23	0.87	18	29	47	30	7	4	16	20	115	122.3	118.5
1610612743	0022200881	FEB 15, 2023	DEN vs. DAL	W	41	18	0.695	240	48	84	0.571	11	31	0.355	11	15	0.733	6	37	43	34	7	5	13	14	118	120.4	111.2
1610612743	0022200861	FEB 13, 2023	DEN @ MIA	W	40	18	0.69	240	44	76	0.579	11	28	0.393	13	15	0.867	6	33	39	34	3	4	13	18	112	124.4	120.0
1610612743	0022200847	FEB 11, 2023	DEN @ CHA	W	39	18	0.684	240	50	99	0.505	5	23	0.217	14	17	0.824	14	37	51	35	7	5	14	20	119	113.3	100.0
1610612743	0022200831	FEB 09, 2023	DEN @ ORL	L	38	18	0.679	240	39	84	0.464	10	33	0.303	16	24	0.667	7	32	39	24	6	5	16	15	104	104.0	116.2
1610612743	0022200820	FEB 07, 2023	DEN vs. MIN	W	38	17	0.691	240	58	93	0.624	13	27	0.481	17	22	0.773	6	38	44	44	12	5	10	21	146	136.4	105.7
1610612743	0022200806	FEB 05, 2023	DEN @ MIN	L	37	17	0.685	240	34	71	0.479	6	25	0.24	24	31	0.774	3	34	37	19	6	5	21	23	98	94.2	124.3
1610612743	0022200801	FEB 04, 2023	DEN vs. ATL	W	37	16	0.698	240	48	95	0.505	15	38	0.395	17	20	0.85	12	36	48	32	14	6	12	15	128	124.3	103.8
1610612743	0022200783	FEB 02, 2023	DEN vs. GSW	W	36	16	0.692	240	51	90	0.567	16	35	0.457	16	21	0.762	7	31	38	35	10	2	11	19	134	132.7	115.8
1610612743	0022200768	JAN 31, 2023	DEN vs. NOP	W	35	16	0.686	240	43	87	0.494	16	36	0.444	20	24	0.833	10	34	44	33	7	3	18	21	122	119.6	111.9
1610612743	0022200741	JAN 28, 2023	DEN @ PHI	L	34	16	0.68	240	44	81	0.543	14	34	0.412	17	20	0.85	6	30	36	28	6	6	14	14	119	125.3	131.3
1610612743	0022200723	JAN 25, 2023	DEN @ MIL	L	34	15	0.694	240	38	97	0.392	11	34	0.324	12	16	0.75	15	36	51	21	9	5	19	21	99	93.4	101.9
1610612743	0022200716	JAN 24, 2023	DEN @ NOP	W	34	14	0.708	240	39	80	0.488	11	33	0.333	10	13	0.769	7	27	34	27	8	5	12	20	99	106.5	107.7
1610612743	0022200702	JAN 22, 2023	DEN vs. OKC	L	33	14	0.702	240	36	82	0.439	10	28	0.357	17	33	0.515	10	32	42	22	7	5	9	16	99	110.0	112.2
1610612743	0022200688	JAN 20, 2023	DEN vs. IND	W	33	13	0.717	240	51	83	0.614	14	28	0.5	18	26	0.692	12	26	38	38	16	4	16	28	134	134.0	108.8
1610612743	0022200676	JAN 18, 2023	DEN vs. MIN	W	32	13	0.711	240	45	85	0.529	8	21	0.381	24	32	0.75	8	26	34	27	10	2	14	19	122	120.8	118.0
1610612743	0022200667	JAN 17, 2023	DEN vs. POR	W	31	13	0.705	240	44	88	0.5	11	32	0.344	23	28	0.821	11	31	42	32	8	6	11	15	122	125.8	115.3
1610612743	0022200653	JAN 15, 2023	DEN vs. ORL	W	30	13	0.698	240	48	89	0.539	13	39	0.333	10	19	0.526	12	29	41	32	10	5	15	22	119	119.0	116.0
1610612743	0022200639	JAN 13, 2023	DEN @ LAC	W	29	13	0.69	240	41	82	0.5	14	33	0.424	19	25	0.76	10	33	43	24	7	4	10	11	115	123.7	108.4
1610612743	0022200624	JAN 11, 2023	DEN vs. PHX	W	28	13	0.683	240	48	85	0.565	15	34	0.441	15	21	0.714	7	31	38	30	9	4	10	20	126	129.9	101.0
1610612743	0022200609	JAN 09, 2023	DEN vs. LAL	W	27	13	0.675	240	46	99	0.465	15	42	0.357	15	17	0.882	14	41	55	29	7	11	17	19	122	113.0	101.9
1610612743	0022200588	JAN 06, 2023	DEN vs. CLE	W	26	13	0.667	240	43	81	0.531	17	35	0.486	18	23	0.783	13	36	49	28	5	4	12	23	121	136.0	120.0
1610612743	0022200579	JAN 05, 2023	DEN vs. LAC	W	25	13	0.658	240	45	89	0.506	14	36	0.389	18	21	0.857	10	47	57	28	6	5	11	16	122	122.0	91.9
1610612743	0022200557	JAN 02, 2023	DEN @ MIN	L	24	13	0.649	240	42	91	0.462	11	29	0.379	16	20	0.8	18	27	45	27	8	1	14	21	111	113.3	126.5
1610612743	0022200549	JAN 01, 2023	DEN vs. BOS	W	24	12	0.667	240	45	79	0.57	17	30	0.567	16	18	0.889	1	34	35	31	5	4	14	17	123	120.6	111.0
1610612743	0022200535	DEC 30, 2022	DEN vs. MIA	W	23	12	0.657	240	45	76	0.592	17	28	0.607	17	22	0.773	5	31	36	34	6	1	20	19	124	122.8	117.8
1610612743	0022200522	DEC 28, 2022	DEN @ SAC	L	22	12	0.647	240	49	85	0.576	12	27	0.444	16	18	0.889	7	27	34	31	6	8	16	24	126	126.0	127.0
1610612743	0022200514	DEC 27, 2022	DEN @ SAC	W	22	11	0.667	240	41	86	0.477	13	37	0.351	18	21	0.857	10	30	40	34	12	3	13	18	113	114.1	107.1
1610612743	0022200497	DEC 25, 2022	DEN vs. PHX	W	21	11	0.656	265	45	94	0.479	13	36	0.361	25	34	0.735	12	36	48	29	8	4	12	23	128	119.6	116.8
1610612743	0022200489	DEC 23, 2022	DEN vs. POR	W	20	11	0.645	240	47	81	0.58	10	21	0.476	16	26	0.615	4	34	38	31	9	2	10	19	120	122.4	109.2
1610612743	0022200465	DEC 20, 2022	DEN vs. MEM	W	19	11	0.633	240	40	89	0.449	10	27	0.37	15	25	0.6	13	35	48	28	9	5	17	19	105	105.0	90.1
1610612743	0022200450	DEC 18, 2022	DEN vs. CHA	W	18	11	0.621	240	43	94	0.457	11	33	0.333	22	34	0.647	15	40	55	33	6	3	14	17	119	111.2	108.5
1610612743	0022200437	DEC 16, 2022	DEN @ LAL	L	17	11	0.607	240	39	81	0.481	9	27	0.333	21	28	0.75	9	30	39	25	7	4	19	17	108	104.9	121.2
1610612743	0022200422	DEC 14, 2022	DEN vs. WAS	W	17	10	0.63	240	54	83	0.651	4	16	0.25	29	35	0.829	7	38	45	31	8	7	18	17	141	129.4	116.4
1610612743	0022200393	DEC 10, 2022	DEN vs. UTA	W	16	10	0.615	240	47	86	0.547	8	26	0.308	13	16	0.813	6	33	39	28	5	8	8	17	115	119.8	113.4
1610612743	0022200376	DEC 08, 2022	DEN @ POR	W	15	10	0.6	240	47	91	0.516	12	30	0.4	15	22	0.682	16	32	48	28	6	5	16	16	121	124.7	122.4
1610612743	0022200362	DEC 06, 2022	DEN vs. DAL	L	14	10	0.583	240	40	78	0.513	13	32	0.406	22	28	0.786	8	28	36	30	8	4	17	28	115	117.3	118.4
1610612743	0022200344	DEC 04, 2022	DEN @ NOP	L	14	9	0.609	240	41	81	0.506	8	31	0.258	16	24	0.667	9	34	43	24	5	5	19	22	106	106.0	119.8
1610612743	0022200327	DEC 02, 2022	DEN @ ATL	L	14	8	0.636	240	45	85	0.529	12	32	0.375	7	13	0.538	9	24	33	31	8	0	15	12	109	113.5	121.9
1610612743	0022200320	NOV 30, 2022	DEN vs. HOU	W	14	7	0.667	240	44	83	0.53	17	32	0.531	15	20	0.75	8	34	42	30	6	8	11	21	120	127.7	106.4
1610612743	0022200305	NOV 28, 2022	DEN vs. HOU	W	13	7	0.65	240	50	88	0.568	12	30	0.4	17	20	0.85	13	30	43	31	8	4	14	22	129	133.0	116.5
1610612743	0022200285	NOV 25, 2022	DEN @ LAC	W	12	7	0.632	240	44	89	0.494	10	30	0.333	16	23	0.696	10	27	37	27	9	5	6	24	114	122.6	111.8
1610612743	0022200268	NOV 23, 2022	DEN @ OKC	W	11	7	0.611	265	42	88	0.477	14	38	0.368	33	41	0.805	17	38	55	31	4	8	17	24	131	122.4	117.8
1610612743	0022200258	NOV 22, 2022	DEN vs. DET	L	10	7	0.588	240	43	86	0.5	5	19	0.263	17	26	0.654	15	27	42	28	7	8	17	21	108	113.7	113.4
1610612743	0022200246	NOV 20, 2022	DEN @ DAL	W	10	6	0.625	240	37	78	0.474	9	27	0.333	15	19	0.789	4	40	44	22	10	5	15	20	98	103.2	102.1
1610612743	0022200230	NOV 18, 2022	DEN @ DAL	L	9	6	0.6	240	38	90	0.422	10	30	0.333	13	18	0.722	13	23	36	24	4	1	11	20	99	103.1	135.1
1610612743	0022200219	NOV 16, 2022	DEN vs. NYK	L	9	5	0.643	240	36	82	0.439	14	38	0.368	17	20	0.85	8	34	42	18	3	5	15	25	103	109.6	112.8
1610612743	0022200196	NOV 13, 2022	DEN @ CHI	W	9	4	0.692	240	48	80	0.6	13	27	0.481	17	21	0.81	5	31	36	33	11	3	16	17	126	126.0	102.0
1610612743	0022200176	NOV 11, 2022	DEN @ BOS	L	8	4	0.667	240	42	92	0.457	12	29	0.414	16	20	0.8	11	27	38	26	3	1	5	16	112	120.4	140.9
1610612743	0022200160	NOV 09, 2022	DEN @ IND	W	8	3	0.727	240	43	88	0.489	12	28	0.429	24	26	0.923	11	36	47	27	10	7	20	15	122	111.9	107.2
1610612743	0022200154	NOV 07, 2022	DEN @ SAS	W	7	3	0.7	240	47	88	0.534	8	24	0.333	13	20	0.65	8	32	40	33	14	7	20	14	115	111.7	105.8
1610612743	0022200138	NOV 05, 2022	DEN vs. SAS	W	6	3	0.667	240	53	87	0.609	15	29	0.517	5	10	0.5	10	37	47	37	10	0	16	15	126	128.6	103.1
1610612743	0022200119	NOV 03, 2022	DEN @ OKC	W	5	3	0.625	240	45	84	0.536	18	31	0.581	14	16	0.875	8	39	47	32	5	2	18	15	122	119.6	106.8
1610612743	0022200095	OCT 30, 2022	DEN @ LAL	L	4	3	0.571	240	41	96	0.427	15	40	0.375	13	18	0.722	13	35	48	24	3	8	9	15	110	110.0	122.2
1610612743	0022200078	OCT 28, 2022	DEN vs. UTA	W	4	2	0.667	240	39	85	0.459	17	37	0.459	22	34	0.647	17	41	58	18	2	4	12	18	117	120.6	106.3
1610612743	0022200064	OCT 26, 2022	DEN vs. LAL	W	3	2	0.6	240	42	92	0.457	9	34	0.265	17	21	0.81	9	45	54	34	12	5	11	17	110	105.8	96.1
1610612743	0022200051	OCT 24, 2022	DEN @ POR	L	2	2	0.5	240	45	91	0.495	12	31	0.387	8	14	0.571	10	28	38	28	4	1	8	28	110	114.6	140.6
1610612743	0022200035	OCT 22, 2022	DEN vs. OKC	W	2	1	0.667	240	42	85	0.494	20	38	0.526	18	31	0.581	9	37	46	33	5	6	18	21	122	118.4	112.5
1610612743	0022200026	OCT 21, 2022	DEN @ GSW	W	1	1	0.5	240	46	86	0.535	15	34	0.441	21	25	0.84	12	29	41	30	10	2	20	22	128	120.8	113.9
1610612743	0022200012	OCT 19, 2022	DEN @ UTA	L	0	1	0.0	240	40	83	0.482	5	22	0.227	17	18	0.944	10	25	35	21	10	3	21	23	102	100.0	119.4
1610612744	0022201230	APR 09, 2023	GSW @ POR	W	44	38	0.537	240	58	96	0.604	27	49	0.551	14	16	0.875	9	49	58	47	13	6	15	18	157	141.4	90.2
1610612744	0022201211	APR 07, 2023	GSW @ SAC	W	43	38	0.531	240	41	78	0.526	16	36	0.444	21	24	0.875	10	37	47	36	6	7	24	22	119	117.8	97.0
1610612744	0022201187	APR 04, 2023	GSW vs. OKC	W	42	38	0.525	240	47	95	0.495	20	47	0.426	22	30	0.733	19	35	54	25	6	6	13	22	136	132.0	123.8
1610612744	0022201175	APR 02, 2023	GSW @ DEN	L	41	38	0.519	240	42	105	0.4	9	42	0.214	17	17	1.0	22	35	57	26	9	4	15	22	110	110.0	112.0
1610612744	0022201158	MAR 31, 2023	GSW vs. SAS	W	41	37	0.526	240	47	93	0.505	21	49	0.429	15	21	0.714	14	31	45	37	5	4	14	18	130	131.3	115.0
1610612744	0022201135	MAR 28, 2023	GSW vs. NOP	W	40	37	0.519	240	43	82	0.524	18	40	0.45	16	22	0.727	11	30	41	32	11	4	18	18	120	118.8	109.0
1610612744	0022201121	MAR 26, 2023	GSW vs. MIN	L	39	37	0.513	240	34	82	0.415	15	40	0.375	13	17	0.765	6	31	37	25	9	2	16	19	96	96.0	99.0
1610612744	0022201103	MAR 24, 2023	GSW vs. PHI	W	39	36	0.52	240	42	88	0.477	18	50	0.36	18	24	0.75	10	39	49	27	3	0	11	21	120	120.0	110.9
1610612744	0022201086	MAR 22, 2023	GSW @ DAL	W	38	36	0.514	240	50	90	0.556	12	39	0.308	15	18	0.833	11	33	44	33	7	5	13	20	127	128.3	125.0
1610612744	0022201074	MAR 20, 2023	GSW @ HOU	W	37	36	0.507	240	44	88	0.5	17	48	0.354	16	19	0.842	16	32	48	31	12	6	18	14	121	119.8	105.9
1610612744	0022201061	MAR 18, 2023	GSW @ MEM	L	36	36	0.5	240	39	91	0.429	13	35	0.371	28	34	0.824	15	27	42	27	3	8	13	21	119	122.7	135.7
1610612744	0022201048	MAR 17, 2023	GSW @ ATL	L	36	35	0.507	240	47	98	0.48	11	40	0.275	14	20	0.7	16	38	54	28	6	9	17	20	119	111.2	118.7
1610612744	0022201041	MAR 15, 2023	GSW @ LAC	L	36	34	0.514	240	49	88	0.557	17	36	0.472	11	15	0.733	7	29	36	28	5	1	16	25	126	122.3	131.4
1610612744	0022201025	MAR 13, 2023	GSW vs. PHX	W	36	33	0.522	240	45	83	0.542	19	39	0.487	14	24	0.583	9	32	41	28	8	6	14	21	123	123.0	113.1
1610612744	0022201012	MAR 11, 2023	GSW vs. MIL	W	35	33	0.515	265	46	112	0.411	23	55	0.418	10	11	0.909	18	47	65	33	12	4	15	15	125	108.7	101.8
1610612744	0022200996	MAR 09, 2023	GSW @ MEM	L	34	33	0.507	240	36	82	0.439	15	45	0.333	23	24	0.958	8	24	32	25	9	3	17	17	110	106.8	129.7
1610612744	0022200982	MAR 07, 2023	GSW @ OKC	L	34	32	0.515	240	47	89	0.528	20	51	0.392	14	16	0.875	8	25	33	36	8	3	21	21	128	118.5	126.9
1610612744	0022200964	MAR 05, 2023	GSW @ LAL	L	34	31	0.523	240	36	91	0.396	18	52	0.346	15	18	0.833	7	35	42	27	2	6	12	21	105	106.1	114.1
1610612744	0022200953	MAR 03, 2023	GSW vs. NOP	W	34	30	0.531	240	40	78	0.513	10	31	0.323	18	20	0.9	9	34	43	28	7	4	18	22	108	112.5	103.1
1610612744	0022200945	MAR 02, 2023	GSW vs. LAC	W	33	30	0.524	240	39	93	0.419	14	46	0.304	23	27	0.852	15	45	60	25	9	6	11	20	115	111.7	88.3
1610612744	0022200931	FEB 28, 2023	GSW vs. POR	W	32	30	0.516	240	49	91	0.538	12	30	0.4	13	16	0.813	12	34	46	34	5	2	18	19	123	125.5	106.1
1610612744	0022200916	FEB 26, 2023	GSW vs. MIN	W	31	30	0.508	240	39	91	0.429	15	42	0.357	16	22	0.727	16	40	56	23	11	5	16	19	109	106.9	102.0
1610612744	0022200901	FEB 24, 2023	GSW vs. HOU	W	30	30	0.5	240	37	78	0.474	26	54	0.481	16	18	0.889	7	40	47	27	3	3	18	20	116	122.1	104.1
1610612744	0022200893	FEB 23, 2023	GSW @ LAL	L	29	30	0.492	240	40	105	0.381	14	49	0.286	17	21	0.81	17	31	48	24	10	3	10	23	111	105.7	118.1
1610612744	0022200871	FEB 14, 2023	GSW @ LAC	L	29	29	0.5	240	45	83	0.542	15	34	0.441	19	27	0.704	8	28	36	28	2	1	11	22	124	129.2	139.6
1610612744	0022200866	FEB 13, 2023	GSW vs. WAS	W	29	28	0.509	240	52	89	0.584	20	40	0.5	11	15	0.733	11	23	34	40	10	0	15	19	135	139.2	128.6
1610612744	0022200853	FEB 11, 2023	GSW vs. LAL	L	28	28	0.5	240	40	96	0.417	12	44	0.273	11	12	0.917	7	36	43	31	11	6	15	21	103	97.2	102.8
1610612744	0022200830	FEB 08, 2023	GSW @ POR	L	28	27	0.509	240	46	97	0.474	21	49	0.429	9	10	0.9	10	22	32	31	11	2	11	24	122	122.0	126.3
1610612744	0022200814	FEB 06, 2023	GSW vs. OKC	W	28	26	0.519	240	56	97	0.577	26	50	0.52	3	7	0.429	11	34	45	43	6	3	16	17	141	135.6	109.6
1610612744	0022200800	FEB 04, 2023	GSW vs. DAL	W	27	26	0.509	240	45	82	0.549	14	35	0.4	15	19	0.789	5	33	38	33	6	5	14	24	119	120.2	111.9
1610612744	0022200783	FEB 02, 2023	GSW @ DEN	L	26	26	0.5	240	43	85	0.506	19	38	0.5	12	19	0.632	10	32	42	25	4	4	17	23	117	115.8	132.7
1610612744	0022200774	FEB 01, 2023	GSW @ MIN	L	26	25	0.51	265	38	91	0.418	11	35	0.314	27	34	0.794	9	49	58	21	7	4	17	24	114	100.0	103.5
1610612744	0022200759	JAN 30, 2023	GSW @ OKC	W	26	24	0.52	240	46	90	0.511	20	47	0.426	16	20	0.8	6	38	44	37	9	4	15	18	128	115.3	110.1
1610612744	0022200740	JAN 27, 2023	GSW vs. TOR	W	25	24	0.51	240	50	90	0.556	18	43	0.419	11	15	0.733	5	38	43	40	5	1	12	18	129	127.7	113.6
1610612744	0022200726	JAN 25, 2023	GSW vs. MEM	W	24	24	0.5	240	43	85	0.506	14	32	0.438	22	28	0.786	14	30	44	33	7	5	21	27	122	117.3	115.4
1610612744	0022200704	JAN 22, 2023	GSW vs. BKN	L	23	24	0.489	240	41	90	0.456	13	32	0.406	21	27	0.778	10	32	42	28	10	2	10	24	116	114.9	117.6
1610612744	0022200685	JAN 20, 2023	GSW @ CLE	W	23	23	0.5	240	42	86	0.488	23	43	0.535	13	19	0.684	14	31	45	25	9	4	17	19	120	123.7	117.5
1610612744	0022200679	JAN 19, 2023	GSW @ BOS	L	22	23	0.489	265	40	100	0.4	18	52	0.346	20	23	0.87	8	39	47	28	10	7	16	26	118	100.9	104.3
1610612744	0022200660	JAN 16, 2023	GSW @ WAS	W	22	22	0.5	240	45	91	0.495	18	44	0.409	19	21	0.905	9	34	43	28	8	1	12	23	127	123.3	114.6
1610612744	0022200650	JAN 15, 2023	GSW @ CHI	L	21	22	0.488	240	41	83	0.494	21	51	0.412	15	22	0.682	7	33	40	35	6	4	23	22	118	110.3	123.4
1610612744	0022200635	JAN 13, 2023	GSW @ SAS	W	21	21	0.5	240	55	101	0.545	18	48	0.375	16	20	0.8	12	43	55	33	9	6	12	26	144	130.9	101.8
