hidden_layer_sizes	activation	solver	alpha	learning_rate	learning_rate_init	early_stopping	accuracy
64x2	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97479
64x3	tanh	sgd	1e-05	adaptive	0.1	False	0.97939
64x3	tanh	adam	1e-05	adaptive	0.1	False	0.95872
64x3	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97484
64x3	tanh	sgd	1e-05	adaptive	0.01	False	0.97706
64x3	tanh	adam	1e-05	adaptive	0.01	False	0.97257
64x3	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97939
64x3	tanh	sgd	1e-05	adaptive	0.001	False	0.97019
64x3	tanh	adam	1e-05	adaptive	0.001	False	0.97479
64x3	tanh	lbfgs	1e-05	adaptive	0.001	False	0.9703
64x3	tanh	sgd	1e-05	adaptive	0.0001	False	0.9334
64x3	tanh	adam	1e-05	adaptive	0.0001	False	0.97024
64x3	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97252
64x3	tanh	sgd	1e-05	invscaling	0.1	False	0.96559
64x3	tanh	adam	1e-05	invscaling	0.1	False	0.95877
64x3	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97939
64x3	tanh	sgd	1e-05	invscaling	0.01	False	0.91533
64x3	tanh	adam	1e-05	invscaling	0.01	False	0.98166
64x3	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97246
64x3	tanh	sgd	1e-05	invscaling	0.001	False	0.54281
64x3	tanh	adam	1e-05	invscaling	0.001	False	0.98166
64x3	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97711
64x3	tanh	sgd	1e-05	invscaling	0.0001	False	0.46628
64x3	tanh	adam	1e-05	invscaling	0.0001	False	0.97706
64x3	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97474
128x1	tanh	sgd	1e-05	adaptive	0.1	False	0.98393
128x1	tanh	adam	1e-05	adaptive	0.1	False	0.96564
128x1	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97711
128x1	tanh	sgd	1e-05	adaptive	0.01	False	0.97479
128x1	tanh	adam	1e-05	adaptive	0.01	False	0.98166
128x1	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97711
128x1	tanh	sgd	1e-05	adaptive	0.001	False	0.97474
128x1	tanh	adam	1e-05	adaptive	0.001	False	0.98166
128x1	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97711
128x1	tanh	sgd	1e-05	adaptive	0.0001	False	0.9564
128x1	tanh	adam	1e-05	adaptive	0.0001	False	0.96797
128x1	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97939
128x1	tanh	sgd	1e-05	invscaling	0.1	False	0.97008
128x1	tanh	adam	1e-05	invscaling	0.1	False	0.97252
128x1	tanh	lbfgs	1e-05	invscaling	0.1	False	0.98166
128x1	tanh	sgd	1e-05	invscaling	0.01	False	0.91971
128x1	tanh	adam	1e-05	invscaling	0.01	False	0.97933
128x1	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97711
128x1	tanh	sgd	1e-05	invscaling	0.001	False	0.59894
128x1	tanh	adam	1e-05	invscaling	0.001	False	0.97939
128x1	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97939
128x1	tanh	sgd	1e-05	invscaling	0.0001	False	0.51247
128x1	tanh	adam	1e-05	invscaling	0.0001	False	0.97252
128x1	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97484
128x2	tanh	sgd	1e-05	adaptive	0.1	False	0.97939
128x2	tanh	adam	1e-05	adaptive	0.1	False	0.96786
128x2	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97711
128x2	tanh	sgd	1e-05	adaptive	0.01	False	0.97939
128x2	tanh	adam	1e-05	adaptive	0.01	False	0.98171
128x2	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97484
128x2	tanh	sgd	1e-05	adaptive	0.001	False	0.97252
128x2	tanh	adam	1e-05	adaptive	0.001	False	0.98393
128x2	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97711
128x2	tanh	sgd	1e-05	adaptive	0.0001	False	0.95867
128x2	tanh	adam	1e-05	adaptive	0.0001	False	0.97484
128x2	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97711
128x2	tanh	sgd	1e-05	invscaling	0.1	False	0.97014
128x2	tanh	adam	1e-05	invscaling	0.1	False	0.97468
128x2	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97939
128x2	tanh	sgd	1e-05	invscaling	0.01	False	0.92183
128x2	tanh	adam	1e-05	invscaling	0.01	False	0.97252
128x2	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97711
128x2	tanh	sgd	1e-05	invscaling	0.001	False	0.66538
128x2	tanh	adam	1e-05	invscaling	0.001	False	0.98393
128x2	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97711
128x2	tanh	sgd	1e-05	invscaling	0.0001	False	0.45914
128x2	tanh	adam	1e-05	invscaling	0.0001	False	0.97484
128x2	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.98166
128x3	tanh	sgd	1e-05	adaptive	0.1	False	0.97706
128x3	tanh	adam	1e-05	adaptive	0.1	False	0.94271
128x3	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97939
128x3	tanh	sgd	1e-05	adaptive	0.01	False	0.98166
128x3	tanh	adam	1e-05	adaptive	0.01	False	0.97484
128x3	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97939
128x3	tanh	sgd	1e-05	adaptive	0.001	False	0.97019
128x3	tanh	adam	1e-05	adaptive	0.001	False	0.98388
128x3	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97711
128x3	tanh	sgd	1e-05	adaptive	0.0001	False	0.96564
128x3	tanh	adam	1e-05	adaptive	0.0001	False	0.98393
128x3	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97484
128x3	tanh	sgd	1e-05	invscaling	0.1	False	0.96105
128x3	tanh	adam	1e-05	invscaling	0.1	False	0.95196
128x3	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97257
128x3	tanh	sgd	1e-05	invscaling	0.01	False	0.94503
128x3	tanh	adam	1e-05	invscaling	0.01	False	0.96564
128x3	tanh	lbfgs	1e-05	invscaling	0.01	False	0.98166
128x3	tanh	sgd	1e-05	invscaling	0.001	False	0.74794
128x3	tanh	adam	1e-05	invscaling	0.001	False	0.98621
128x3	tanh	lbfgs	1e-05	invscaling	0.001	False	0.98166
128x3	tanh	sgd	1e-05	invscaling	0.0001	False	0.46485
128x3	tanh	adam	1e-05	invscaling	0.0001	False	0.97706
128x3	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97257
256x1	tanh	sgd	1e-05	adaptive	0.1	False	0.98166
256x1	tanh	adam	1e-05	adaptive	0.1	False	0.96554
256x1	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97939
256x1	tanh	sgd	1e-05	adaptive	0.01	False	0.97939
256x1	tanh	adam	1e-05	adaptive	0.01	False	0.98166
256x1	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97939
256x1	tanh	sgd	1e-05	adaptive	0.001	False	0.97479
256x1	tanh	adam	1e-05	adaptive	0.001	False	0.98393
256x1	tanh	lbfgs	1e-05	adaptive	0.001	False	0.98166
256x1	tanh	sgd	1e-05	adaptive	0.0001	False	0.9518
256x1	tanh	adam	1e-05	adaptive	0.0001	False	0.96797
256x1	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97484
256x1	tanh	sgd	1e-05	invscaling	0.1	False	0.96559
256x1	tanh	adam	1e-05	invscaling	0.1	False	0.96094
256x1	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97711
256x1	tanh	sgd	1e-05	invscaling	0.01	False	0.94244
256x1	tanh	adam	1e-05	invscaling	0.01	False	0.98166
256x1	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97939
256x1	tanh	sgd	1e-05	invscaling	0.001	False	0.70608
256x1	tanh	adam	1e-05	invscaling	0.001	False	0.97939
256x1	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97484
256x1	tanh	sgd	1e-05	invscaling	0.0001	False	0.53864
256x1	tanh	adam	1e-05	invscaling	0.0001	False	0.97024
256x1	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97711
256x2	tanh	sgd	1e-05	adaptive	0.1	False	0.97939
256x2	tanh	adam	1e-05	adaptive	0.1	False	0.9518
256x2	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97711
256x2	tanh	sgd	1e-05	adaptive	0.01	False	0.98166
256x2	tanh	adam	1e-05	adaptive	0.01	False	0.98161
256x2	tanh	lbfgs	1e-05	adaptive	0.01	False	0.98166
256x2	tanh	sgd	1e-05	adaptive	0.001	False	0.97474
256x2	tanh	adam	1e-05	adaptive	0.001	False	0.98621
256x2	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97711
256x2	tanh	sgd	1e-05	adaptive	0.0001	False	0.96321
256x2	tanh	adam	1e-05	adaptive	0.0001	False	0.97939
256x2	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97711
256x2	tanh	sgd	1e-05	invscaling	0.1	False	0.97024
256x2	tanh	adam	1e-05	invscaling	0.1	False	0.9657
256x2	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97484
256x2	tanh	sgd	1e-05	invscaling	0.01	False	0.94255
256x2	tanh	adam	1e-05	invscaling	0.01	False	0.97484
256x2	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97484
256x2	tanh	sgd	1e-05	invscaling	0.001	False	0.7703
256x2	tanh	adam	1e-05	invscaling	0.001	False	0.98166
256x2	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97484
256x2	tanh	sgd	1e-05	invscaling	0.0001	False	0.51644
256x2	tanh	adam	1e-05	invscaling	0.0001	False	0.97711
256x2	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97484
256x3	tanh	sgd	1e-05	adaptive	0.1	False	0.97706
256x3	tanh	adam	1e-05	adaptive	0.1	False	0.93805
256x3	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97257
256x3	tanh	sgd	1e-05	adaptive	0.01	False	0.98166
256x3	tanh	adam	1e-05	adaptive	0.01	False	0.98393
256x3	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97711
256x3	tanh	sgd	1e-05	adaptive	0.001	False	0.97024
256x3	tanh	adam	1e-05	adaptive	0.001	False	0.97939
256x3	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97939
256x3	tanh	sgd	1e-05	adaptive	0.0001	False	0.96089
256x3	tanh	adam	1e-05	adaptive	0.0001	False	0.98166
256x3	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97257
256x3	tanh	sgd	1e-05	invscaling	0.1	False	0.97933
256x3	tanh	adam	1e-05	invscaling	0.1	False	0.91998
256x3	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97939
256x3	tanh	sgd	1e-05	invscaling	0.01	False	0.94027
256x3	tanh	adam	1e-05	invscaling	0.01	False	0.97939
256x3	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97484
256x3	tanh	sgd	1e-05	invscaling	0.001	False	0.7982
256x3	tanh	adam	1e-05	invscaling	0.001	False	0.98393
256x3	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97711
256x3	tanh	sgd	1e-05	invscaling	0.0001	False	0.57939
256x3	tanh	adam	1e-05	invscaling	0.0001	False	0.98393
256x3	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.9703
321x1	tanh	sgd	1e-05	adaptive	0.1	False	0.98393
321x1	tanh	adam	1e-05	adaptive	0.1	False	0.96781
321x1	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97711
321x1	tanh	sgd	1e-05	adaptive	0.01	False	0.97711
321x1	tanh	adam	1e-05	adaptive	0.01	False	0.98393
321x1	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97711
321x1	tanh	sgd	1e-05	adaptive	0.001	False	0.97252
321x1	tanh	adam	1e-05	adaptive	0.001	False	0.97711
321x1	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97484
321x1	tanh	sgd	1e-05	adaptive	0.0001	False	0.96099
321x1	tanh	adam	1e-05	adaptive	0.0001	False	0.96797
321x1	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97711
321x1	tanh	sgd	1e-05	invscaling	0.1	False	0.96559
321x1	tanh	adam	1e-05	invscaling	0.1	False	0.96094
321x1	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97711
321x1	tanh	sgd	1e-05	invscaling	0.01	False	0.94022
321x1	tanh	adam	1e-05	invscaling	0.01	False	0.98393
321x1	tanh	lbfgs	1e-05	invscaling	0.01	False	0.98166
321x1	tanh	sgd	1e-05	invscaling	0.001	False	0.72241
321x1	tanh	adam	1e-05	invscaling	0.001	False	0.97939
321x1	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97711
321x1	tanh	sgd	1e-05	invscaling	0.0001	False	0.50021
321x1	tanh	adam	1e-05	invscaling	0.0001	False	0.97024
321x1	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97939
321x2	tanh	sgd	1e-05	adaptive	0.1	False	0.97939
321x2	tanh	adam	1e-05	adaptive	0.1	False	0.95655
321x2	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97711
321x2	tanh	sgd	1e-05	adaptive	0.01	False	0.98166
321x2	tanh	adam	1e-05	adaptive	0.01	False	0.98166
321x2	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97484
321x2	tanh	sgd	1e-05	adaptive	0.001	False	0.97479
321x2	tanh	adam	1e-05	adaptive	0.001	False	0.98621
321x2	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97484
321x2	tanh	sgd	1e-05	adaptive	0.0001	False	0.97014
321x2	tanh	adam	1e-05	adaptive	0.0001	False	0.98166
321x2	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97484
321x2	tanh	sgd	1e-05	invscaling	0.1	False	0.96564
321x2	tanh	adam	1e-05	invscaling	0.1	False	0.9611
321x2	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97257
321x2	tanh	sgd	1e-05	invscaling	0.01	False	0.95877
321x2	tanh	adam	1e-05	invscaling	0.01	False	0.98166
321x2	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97711
321x2	tanh	sgd	1e-05	invscaling	0.001	False	0.82077
321x2	tanh	adam	1e-05	invscaling	0.001	False	0.98166
321x2	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97257
321x2	tanh	sgd	1e-05	invscaling	0.0001	False	0.53753
321x2	tanh	adam	1e-05	invscaling	0.0001	False	0.98166
321x2	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97484
321x3	tanh	sgd	1e-05	adaptive	0.1	False	0.97711
321x3	tanh	adam	1e-05	adaptive	0.1	False	0.92674
321x3	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97711
321x3	tanh	sgd	1e-05	adaptive	0.01	False	0.97939
321x3	tanh	adam	1e-05	adaptive	0.01	False	0.97933
321x3	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97484
321x3	tanh	sgd	1e-05	adaptive	0.001	False	0.97252
321x3	tanh	adam	1e-05	adaptive	0.001	False	0.98166
321x3	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97711
321x3	tanh	sgd	1e-05	adaptive	0.0001	False	0.97014
321x3	tanh	adam	1e-05	adaptive	0.0001	False	0.97711
321x3	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97939
321x3	tanh	sgd	1e-05	invscaling	0.1	False	0.97252
321x3	tanh	adam	1e-05	invscaling	0.1	False	0.93351
321x3	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97939
321x3	tanh	sgd	1e-05	invscaling	0.01	False	0.95867
321x3	tanh	adam	1e-05	invscaling	0.01	False	0.97246
321x3	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97711
321x3	tanh	sgd	1e-05	invscaling	0.001	False	0.86718
321x3	tanh	adam	1e-05	invscaling	0.001	False	0.97711
321x3	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97711
321x3	tanh	sgd	1e-05	invscaling	0.0001	False	0.5481
321x3	tanh	adam	1e-05	invscaling	0.0001	False	0.98166
321x3	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97939
512x1	tanh	sgd	1e-05	adaptive	0.1	False	0.97939
512x1	tanh	adam	1e-05	adaptive	0.1	False	0.97014
512x1	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97711
512x1	tanh	sgd	1e-05	adaptive	0.01	False	0.97711
512x1	tanh	adam	1e-05	adaptive	0.01	False	0.98166
512x1	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97484
512x1	tanh	sgd	1e-05	adaptive	0.001	False	0.97246
512x1	tanh	adam	1e-05	adaptive	0.001	False	0.97939
512x1	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97711
512x1	tanh	sgd	1e-05	adaptive	0.0001	False	0.96099
512x1	tanh	adam	1e-05	adaptive	0.0001	False	0.97257
512x1	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97257
512x1	tanh	sgd	1e-05	invscaling	0.1	False	0.95872
512x1	tanh	adam	1e-05	invscaling	0.1	False	0.94725
512x1	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97711
512x1	tanh	sgd	1e-05	invscaling	0.01	False	0.95402
512x1	tanh	adam	1e-05	invscaling	0.01	False	0.97939
512x1	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97484
512x1	tanh	sgd	1e-05	invscaling	0.001	False	0.78229
512x1	tanh	adam	1e-05	invscaling	0.001	False	0.97939
512x1	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97484
512x1	tanh	sgd	1e-05	invscaling	0.0001	False	0.52093
512x1	tanh	adam	1e-05	invscaling	0.0001	False	0.97257
512x1	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97711
512x2	tanh	sgd	1e-05	adaptive	0.1	False	0.97484
512x2	tanh	adam	1e-05	adaptive	0.1	False	0.96559
512x2	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97484
512x2	tanh	sgd	1e-05	adaptive	0.01	False	0.98166
512x2	tanh	adam	1e-05	adaptive	0.01	False	0.97711
512x2	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97484
512x2	tanh	sgd	1e-05	adaptive	0.001	False	0.97019
512x2	tanh	adam	1e-05	adaptive	0.001	False	0.97711
512x2	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97257
512x2	tanh	sgd	1e-05	adaptive	0.0001	False	0.96559
512x2	tanh	adam	1e-05	adaptive	0.0001	False	0.97939
512x2	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97484
512x2	tanh	sgd	1e-05	invscaling	0.1	False	0.97014
512x2	tanh	adam	1e-05	invscaling	0.1	False	0.96094
512x2	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97939
512x2	tanh	sgd	1e-05	invscaling	0.01	False	0.94493
512x2	tanh	adam	1e-05	invscaling	0.01	False	0.97024
512x2	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97711
512x2	tanh	sgd	1e-05	invscaling	0.001	False	0.84646
512x2	tanh	adam	1e-05	invscaling	0.001	False	0.97484
512x2	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97939
512x2	tanh	sgd	1e-05	invscaling	0.0001	False	0.60359
512x2	tanh	adam	1e-05	invscaling	0.0001	False	0.97939
512x2	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.97484
512x3	tanh	sgd	1e-05	adaptive	0.1	False	0.97484
512x3	tanh	adam	1e-05	adaptive	0.1	False	0.91781
512x3	tanh	lbfgs	1e-05	adaptive	0.1	False	0.97939
512x3	tanh	sgd	1e-05	adaptive	0.01	False	0.98166
512x3	tanh	adam	1e-05	adaptive	0.01	False	0.97014
512x3	tanh	lbfgs	1e-05	adaptive	0.01	False	0.97484
512x3	tanh	sgd	1e-05	adaptive	0.001	False	0.97024
512x3	tanh	adam	1e-05	adaptive	0.001	False	0.97711
512x3	tanh	lbfgs	1e-05	adaptive	0.001	False	0.97257
512x3	tanh	sgd	1e-05	adaptive	0.0001	False	0.97474
512x3	tanh	adam	1e-05	adaptive	0.0001	False	0.97939
512x3	tanh	lbfgs	1e-05	adaptive	0.0001	False	0.97257
512x3	tanh	sgd	1e-05	invscaling	0.1	False	0.97024
512x3	tanh	adam	1e-05	invscaling	0.1	False	0.90153
512x3	tanh	lbfgs	1e-05	invscaling	0.1	False	0.97484
512x3	tanh	sgd	1e-05	invscaling	0.01	False	0.9564
512x3	tanh	adam	1e-05	invscaling	0.01	False	0.9657
512x3	tanh	lbfgs	1e-05	invscaling	0.01	False	0.97257
512x3	tanh	sgd	1e-05	invscaling	0.001	False	0.9083
512x3	tanh	adam	1e-05	invscaling	0.001	False	0.97711
512x3	tanh	lbfgs	1e-05	invscaling	0.001	False	0.97711
512x3	tanh	sgd	1e-05	invscaling	0.0001	False	0.51956
512x3	tanh	adam	1e-05	invscaling	0.0001	False	0.98393
512x3	tanh	lbfgs	1e-05	invscaling	0.0001	False	0.98166
64x1	tanh	sgd	0.0001	adaptive	0.1	True	0.94741
64x1	tanh	adam	0.0001	adaptive	0.1	True	0.97008
64x1	tanh	lbfgs	0.0001	adaptive	0.1	True	0.97711
64x1	tanh	sgd	0.0001	adaptive	0.01	True	0.94498
64x1	tanh	adam	0.0001	adaptive	0.01	True	0.94027
64x1	tanh	lbfgs	0.0001	adaptive	0.01	True	0.97484
64x1	tanh	sgd	0.0001	adaptive	0.001	True	0.89456
64x1	tanh	adam	0.0001	adaptive	0.001	True	0.88985
64x1	tanh	lbfgs	0.0001	adaptive	0.001	True	0.97939
64x1	tanh	sgd	0.0001	adaptive	0.0001	True	0.55344
64x1	tanh	adam	0.0001	adaptive	0.0001	True	0.71078
64x1	tanh	lbfgs	0.0001	adaptive	0.0001	True	0.97939
64x1	tanh	sgd	0.0001	invscaling	0.1	True	0.90846
64x1	tanh	adam	0.0001	invscaling	0.1	True	0.95867
64x1	tanh	lbfgs	0.0001	invscaling	0.1	True	0.97711
64x1	tanh	sgd	0.0001	invscaling	0.01	True	0.78457
64x1	tanh	adam	0.0001	invscaling	0.01	True	0.94228
64x1	tanh	lbfgs	0.0001	invscaling	0.01	True	0.97711
64x1	tanh	sgd	0.0001	invscaling	0.001	True	0.51797
64x1	tanh	adam	0.0001	invscaling	0.001	True	0.91533
64x1	tanh	lbfgs	0.0001	invscaling	0.001	True	0.97711
64x1	tanh	sgd	0.0001	invscaling	0.0001	True	0.50005
64x1	tanh	adam	0.0001	invscaling	0.0001	True	0.69752
64x1	tanh	lbfgs	0.0001	invscaling	0.0001	True	0.97711
64x2	tanh	sgd	0.0001	adaptive	0.1	True	0.95645
64x2	tanh	adam	0.0001	adaptive	0.1	True	0.94255
64x2	tanh	lbfgs	0.0001	adaptive	0.1	True	0.97257
64x2	tanh	sgd	0.0001	adaptive	0.01	True	0.94271
64x2	tanh	adam	0.0001	adaptive	0.01	True	0.95634
64x2	tanh	lbfgs	0.0001	adaptive	0.01	True	0.97484
64x2	tanh	sgd	0.0001	adaptive	0.001	True	0.89006
64x2	tanh	adam	0.0001	adaptive	0.001	True	0.9379
64x2	tanh	lbfgs	0.0001	adaptive	0.001	True	0.97484
64x2	tanh	sgd	0.0001	adaptive	0.0001	True	0.54741
64x2	tanh	adam	0.0001	adaptive	0.0001	True	0.86934
64x2	tanh	lbfgs	0.0001	adaptive	0.0001	True	0.97711
64x2	tanh	sgd	0.0001	invscaling	0.1	True	0.92664
64x2	tanh	adam	0.0001	invscaling	0.1	True	0.94704
64x2	tanh	lbfgs	0.0001	invscaling	0.1	True	0.97939
64x2	tanh	sgd	0.0001	invscaling	0.01	True	0.81887
64x2	tanh	adam	0.0001	invscaling	0.01	True	0.95418
64x2	tanh	lbfgs	0.0001	invscaling	0.01	True	0.97939
64x2	tanh	sgd	0.0001	invscaling	0.001	True	0.49091
64x2	tanh	adam	0.0001	invscaling	0.001	True	0.91512
64x2	tanh	lbfgs	0.0001	invscaling	0.001	True	0.97939
64x2	tanh	sgd	0.0001	invscaling	0.0001	True	0.5047
64x2	tanh	adam	0.0001	invscaling	0.0001	True	0.84419
64x2	tanh	lbfgs	0.0001	invscaling	0.0001	True	0.96564
64x3	tanh	sgd	0.0001	adaptive	0.1	True	0.96099
64x3	tanh	adam	0.0001	adaptive	0.1	True	0.93568
64x3	tanh	lbfgs	0.0001	adaptive	0.1	True	0.97939
64x3	tanh	sgd	0.0001	adaptive	0.01	True	0.93541
64x3	tanh	adam	0.0001	adaptive	0.01	True	0.95856
64x3	tanh	lbfgs	0.0001	adaptive	0.01	True	0.97484
64x3	tanh	sgd	0.0001	adaptive	0.001	True	0.89704
64x3	tanh	adam	0.0001	adaptive	0.001	True	0.94498
64x3	tanh	lbfgs	0.0001	adaptive	0.001	True	0.97711
64x3	tanh	sgd	0.0001	adaptive	0.0001	True	0.52082
64x3	tanh	adam	0.0001	adaptive	0.0001	True	0.80312
64x3	tanh	lbfgs	0.0001	adaptive	0.0001	True	0.97252
64x3	tanh	sgd	0.0001	invscaling	0.1	True	0.91755
64x3	tanh	adam	0.0001	invscaling	0.1	True	0.9334
64x3	tanh	lbfgs	0.0001	invscaling	0.1	True	0.97257
64x3	tanh	sgd	0.0001	invscaling	0.01	True	0.83013
64x3	tanh	adam	0.0001	invscaling	0.01	True	0.95883
64x3	tanh	lbfgs	0.0001	invscaling	0.01	True	0.98155
64x3	tanh	sgd	0.0001	invscaling	0.001	True	0.55285
64x3	tanh	adam	0.0001	invscaling	0.001	True	0.93779
64x3	tanh	lbfgs	0.0001	invscaling	0.001	True	0.97484
64x3	tanh	sgd	0.0001	invscaling	0.0001	True	0.53219
64x3	tanh	adam	0.0001	invscaling	0.0001	True	0.81934
64x3	tanh	lbfgs	0.0001	invscaling	0.0001	True	0.97479
128x1	tanh	sgd	0.0001	adaptive	0.1	True	0.96332
128x1	tanh	adam	0.0001	adaptive	0.1	True	0.94508
128x1	tanh	lbfgs	0.0001	adaptive	0.1	True	0.98166
128x1	tanh	sgd	0.0001	adaptive	0.01	True	0.93805
128x1	tanh	adam	0.0001	adaptive	0.01	True	0.938
128x1	tanh	lbfgs	0.0001	adaptive	0.01	True	0.98166
128x1	tanh	sgd	0.0001	adaptive	0.001	True	0.90381
128x1	tanh	adam	0.0001	adaptive	0.001	True	0.9314
128x1	tanh	lbfgs	0.0001	adaptive	0.001	True	0.97711
128x1	tanh	sgd	0.0001	adaptive	0.0001	True	0.62928
128x1	tanh	adam	0.0001	adaptive	0.0001	True	0.81189
128x1	tanh	lbfgs	0.0001	adaptive	0.0001	True	0.98161
128x1	tanh	sgd	0.0001	invscaling	0.1	True	0.93805
128x1	tanh	adam	0.0001	invscaling	0.1	True	0.94255
128x1	tanh	lbfgs	0.0001	invscaling	0.1	True	0.97479
128x1	tanh	sgd	0.0001	invscaling	0.01	True	0.8463
128x1	tanh	adam	0.0001	invscaling	0.01	True	0.95661
128x1	tanh	lbfgs	0.0001	invscaling	0.01	True	0.98393
128x1	tanh	sgd	0.0001	invscaling	0.001	True	0.52563
128x1	tanh	adam	0.0001	invscaling	0.001	True	0.91068
128x1	tanh	lbfgs	0.0001	invscaling	0.001	True	0.97939
128x1	tanh	sgd	0.0001	invscaling	0.0001	True	0.45819
128x1	tanh	adam	0.0001	invscaling	0.0001	True	0.79815
128x1	tanh	lbfgs	0.0001	invscaling	0.0001	True	0.97711
128x2	tanh	sgd	0.0001	adaptive	0.1	True	0.94952
128x2	tanh	adam	0.0001	adaptive	0.1	True	0.93784
128x2	tanh	lbfgs	0.0001	adaptive	0.1	True	0.97257
128x2	tanh	sgd	0.0001	adaptive	0.01	True	0.96094
128x2	tanh	adam	0.0001	adaptive	0.01	True	0.96332
128x2	tanh	lbfgs	0.0001	adaptive	0.01	True	0.97711
