GAME_ID	MATCHUP	OUTCOME	TEAM_ID_home	TEAM_ABBREVIATION_home	FG_PCT_home	FG3_PCT_home	FT_PCT_home	REB_home	OREB_home	DREB_home	AST_home	STL_home	BLK_home	OFF_RATING_home	DEF_RATING_home	TS_PCT_home	TOV_home	ELO_home	TEAM_ID_away	TEAM_ABBREVIATION_away	FG_PCT_away	FG3_PCT_away	FT_PCT_away	REB_away	OREB_away	DREB_away	AST_away	STL_away	BLK_away	OFF_RATING_away	DEF_RATING_away	TS_PCT_away	TOV_away	ELO_away
21900551	MEM vs. MIN	1	1610612763	MEM	0.517	0.286	0.905	44	9	35	22	12	6	112.3	107.7	0.606	15	1298.0	1610612750	MIN	0.444	0.319	0.81	40	10	30	23	10	1	107.7	112.3	0.564	18	1263.0
21901243	TOR vs. LAL	1	1610612761	TOR	0.417	0.412	0.885	51	7	44	24	7	5	102.9	89.3	0.561	14	1542.0	1610612747	LAL	0.354	0.25	0.727	40	8	32	17	8	12	89.3	102.9	0.477	17	1563.0
21900570	CHI vs. IND	0	1610612741	CHI	0.463	0.439	0.813	36	6	30	16	6	3	107.1	118.4	0.603	15	1213.0	1610612754	IND	0.571	0.367	0.643	46	8	38	31	9	5	118.4	107.1	0.643	11	1411.0
21900278	POR vs. CHI	1	1610612757	POR	0.452	0.333	0.75	49	8	41	20	6	11	108.1	103.0	0.555	13	1412.0	1610612741	CHI	0.383	0.368	0.68	47	11	36	24	8	2	103.0	108.1	0.49	11	1179.0
21900229	NYK vs. SAS	0	1610612752	NYK	0.43	0.375	0.6	37	10	27	30	12	3	103.0	109.9	0.522	11	1118.0	1610612759	SAS	0.533	0.522	0.679	47	9	38	26	7	3	109.9	103.0	0.636	22	1331.0
21900462	OKC vs. MEM	0	1610612760	OKC	0.413	0.286	0.846	34	7	27	23	11	4	100.0	112.2	0.496	9	1425.0	1610612763	MEM	0.548	0.4	0.727	50	8	42	26	6	8	112.2	100.0	0.619	15	1222.0
21900495	UTA vs. DET	1	1610612762	UTA	0.47	0.385	0.8	46	9	37	20	7	6	109.5	84.4	0.566	14	1459.0	1610612765	DET	0.38	0.286	0.739	43	10	33	14	10	5	84.4	109.5	0.454	17	1262.0
21901262	UTA vs. MEM	1	1610612762	UTA	0.452	0.4	0.909	46	11	35	25	5	4	117.0	110.6	0.629	17	1424.0	1610612763	MEM	0.473	0.379	0.72	41	9	32	21	7	3	110.6	117.0	0.564	14	1366.0
21900271	NYK vs. PHI	0	1610612752	NYK	0.436	0.4	0.576	37	9	28	14	5	4	100.0	105.2	0.513	14	1105.0	1610612755	PHI	0.431	0.269	0.8	46	8	38	22	5	10	105.2	100.0	0.564	16	1444.0
21900509	IND vs. DEN	0	1610612754	IND	0.524	0.462	0.72	34	9	25	32	7	3	124.7	131.9	0.624	9	1446.0	1610612743	DEN	0.529	0.296	0.889	47	15	32	27	7	2	131.9	124.7	0.627	10	1468.0
21901288	BOS vs. ORL	1	1610612738	BOS	0.441	0.3	0.833	54	13	41	32	9	7	110.9	106.3	0.542	12	1527.0	1610612753	ORL	0.402	0.319	0.846	52	12	40	24	7	4	106.3	110.9	0.525	13	1351.0
21901308	BOS vs. WAS	0	1610612738	BOS	0.398	0.229	0.857	51	13	38	22	8	7	90.9	97.0	0.478	18	1542.0	1610612764	WAS	0.386	0.385	0.75	56	18	38	22	11	6	97.0	90.9	0.487	18	1175.0
21900202	PHI vs. NYK	1	1610612755	PHI	0.438	0.406	0.692	44	10	34	30	5	5	112.4	107.2	0.543	10	1419.0	1610612752	NYK	0.476	0.52	0.733	42	7	35	17	8	6	107.2	112.4	0.574	14	1120.0
21900001	TOR vs. NOP	1	1610612761	TOR	0.408	0.35	0.842	57	16	41	23	7	3	113.0	108.9	0.543	16	1471.0	1610612740	NOP	0.422	0.422	0.85	53	16	37	30	4	9	108.9	113.0	0.551	19	1250.0
21900531	MIL vs. SAS	1	1610612749	MIL	0.494	0.378	0.727	49	7	42	23	4	10	119.8	113.5	0.625	9	1626.0	1610612759	SAS	0.413	0.344	0.912	50	11	39	20	7	0	113.5	119.8	0.552	8	1327.0
21900496	POR vs. PHX	0	1610612757	POR	0.458	0.412	0.778	42	10	32	24	5	4	117.2	124.5	0.558	8	1356.0	1610612756	PHX	0.478	0.565	0.955	44	10	34	29	6	4	124.5	117.2	0.6	9	1214.0
21900190	BKN vs. IND	0	1610612751	BKN	0.357	0.324	0.625	40	4	36	18	2	7	87.8	118.6	0.455	9	1341.0	1610612754	IND	0.436	0.424	0.765	63	15	48	26	5	8	118.6	87.8	0.53	10	1382.0
21900854	DAL vs. MIN	1	1610612742	DAL	0.505	0.364	0.75	54	14	40	28	7	3	124.1	110.8	0.613	12	1431.0	1610612750	MIN	0.442	0.357	0.706	42	7	35	16	4	6	110.8	124.1	0.559	11	1191.0
21900885	UTA vs. WAS	1	1610612762	UTA	0.494	0.514	0.733	54	15	39	23	7	5	124.0	115.5	0.631	15	1416.0	1610612764	WAS	0.459	0.378	0.714	41	13	28	23	12	4	115.5	124.0	0.555	11	1226.0
21900113	SAS vs. OKC	1	1610612759	SAS	0.543	0.45	0.909	47	12	35	32	5	3	123.5	114.3	0.612	13	1410.0	1610612760	OKC	0.525	0.476	0.75	31	4	27	26	7	2	114.3	123.5	0.618	13	1408.0
21900174	LAL vs. SAC	1	1610612747	LAL	0.42	0.297	0.909	41	10	31	22	11	6	105.3	104.3	0.546	13	1407.0	1610612758	SAC	0.439	0.41	1.0	43	10	33	24	7	0	104.3	105.3	0.564	17	1300.0
21900149	CHI vs. NYK	1	1610612741	CHI	0.506	0.424	0.774	46	9	37	22	9	2	116.5	99.0	0.634	19	1188.0	1610612752	NYK	0.409	0.313	0.645	38	13	25	27	12	1	99.0	116.5	0.502	18	1107.0
21900213	MIL vs. POR	1	1610612749	MIL	0.472	0.372	0.808	58	18	40	32	7	3	126.9	121.7	0.583	12	1573.0	1610612757	POR	0.485	0.436	0.857	41	9	32	32	6	11	121.7	126.9	0.591	8	1403.0
21900460	DET vs. WAS	1	1610612765	DET	0.535	0.396	0.808	48	11	37	32	5	5	133.3	103.0	0.677	14	1259.0	1610612764	WAS	0.413	0.292	0.704	44	18	26	18	7	5	103.0	133.3	0.491	12	1247.0
21900449	MIA vs. UTA	1	1610612748	MIA	0.411	0.36	0.889	56	13	43	16	8	3	105.9	104.0	0.525	14	1449.0	1610612762	UTA	0.433	0.333	0.778	45	10	35	17	10	6	104.0	105.9	0.531	11	1437.0
21900576	LAC vs. GSW	1	1610612746	LAC	0.488	0.282	0.727	54	9	45	27	5	7	106.9	97.1	0.582	19	1477.0	1610612744	GSW	0.385	0.205	0.72	46	13	33	28	9	1	97.1	106.9	0.467	10	1203.0
21900965	SAS vs. DAL	1	1610612759	SAS	0.517	0.469	0.8	40	6	34	32	11	10	120.2	109.0	0.622	11	1323.0	1610612742	DAL	0.457	0.386	0.727	42	7	35	23	8	3	109.0	120.2	0.563	14	1447.0
21900474	NOP vs. IND	1	1610612740	NOP	0.462	0.429	0.8	49	11	38	25	9	2	115.4	94.2	0.589	12	1234.0	1610612754	IND	0.388	0.214	0.897	46	12	34	17	6	2	94.2	115.4	0.501	18	1458.0
21900500	TOR vs. CLE	1	1610612761	TOR	0.476	0.436	0.8	45	10	35	29	5	7	123.2	100.0	0.616	11	1484.0	1610612739	CLE	0.425	0.263	0.813	41	8	33	21	5	4	100.0	123.2	0.516	14	1163.0
21900678	SAS vs. PHX	0	1610612759	SAS	0.423	0.2	0.848	43	10	33	19	9	8	103.1	108.4	0.535	14	1383.0	1610612756	PHX	0.464	0.276	0.81	42	10	32	25	6	4	108.4	103.1	0.552	13	1227.0
21900634	GSW vs. ORL	1	1610612744	GSW	0.457	0.3	1.0	44	7	37	25	9	2	110.1	95.0	0.551	10	1175.0	1610612753	ORL	0.453	0.29	0.615	46	9	37	21	7	5	95.0	110.1	0.518	15	1367.0
21900159	LAL vs. GSW	1	1610612747	LAL	0.539	0.45	0.833	51	13	38	31	8	6	121.2	95.9	0.619	19	1393.0	1610612744	GSW	0.404	0.257	0.765	33	10	23	29	8	7	95.9	121.2	0.487	17	1348.0
21900482	GSW vs. DAL	0	1610612744	GSW	0.484	0.462	0.765	42	9	33	28	4	3	115.2	134.3	0.602	13	1257.0	1610612742	DAL	0.522	0.471	1.0	46	9	37	35	11	7	134.3	115.2	0.696	13	1451.0
21900341	POR vs. OKC	0	1610612757	POR	0.36	0.273	0.833	51	18	33	16	7	8	101.1	113.7	0.445	8	1388.0	1610612760	OKC	0.412	0.344	0.794	54	13	41	12	7	2	113.7	101.1	0.54	10	1378.0
21900281	PHI vs. IND	1	1610612755	PHI	0.494	0.478	0.889	32	4	28	27	12	5	117.8	114.9	0.641	12	1448.0	1610612754	IND	0.553	0.5	0.84	31	3	28	22	7	3	114.9	117.8	0.667	19	1436.0
21900765	CHI vs. NOP	0	1610612741	CHI	0.495	0.448	0.609	40	11	29	25	11	1	111.2	117.9	0.577	15	1210.0	1610612740	NOP	0.563	0.421	0.579	45	9	36	38	12	7	117.9	111.2	0.655	21	1349.0
21900245	MIA vs. CHA	1	1610612748	MIA	0.519	0.419	0.857	49	8	41	29	9	3	119.4	104.2	0.655	18	1413.0	1610612766	CHA	0.414	0.273	0.76	35	10	25	25	11	0	104.2	119.4	0.51	13	1259.0
21900266	GSW vs. CHI	1	1610612744	GSW	0.457	0.379	0.731	54	13	41	31	12	9	104.0	90.9	0.563	20	1302.0	1610612741	CHI	0.382	0.345	0.667	42	14	28	20	14	4	90.9	104.0	0.464	17	1186.0
21901272	DEN vs. POR	0	1610612743	DEN	0.524	0.5	0.765	44	11	33	30	5	4	121.1	133.0	0.629	16	1451.0	1610612757	POR	0.467	0.59	0.8	39	13	26	30	7	6	133.0	121.1	0.62	9	1347.0
21900429	GSW vs. NOP	1	1610612744	GSW	0.434	0.303	0.96	47	10	37	25	10	4	101.9	98.1	0.564	17	1211.0	1610612740	NOP	0.419	0.265	0.652	48	13	35	23	8	5	98.1	101.9	0.495	17	1196.0
21900811	NYK vs. WAS	0	1610612752	NYK	0.409	0.13	0.724	52	14	38	19	10	3	89.7	106.5	0.476	20	1179.0	1610612764	WAS	0.476	0.357	0.727	40	6	34	25	13	7	106.5	89.7	0.579	13	1224.0
21900083	GSW vs. CHA	0	1610612744	GSW	0.442	0.321	0.769	40	5	35	23	5	5	95.6	101.1	0.526	18	1390.0	1610612766	CHA	0.424	0.172	0.696	48	16	32	18	6	1	101.1	95.6	0.489	12	1306.0
21900408	DET vs. TOR	0	1610612765	DET	0.448	0.171	0.682	48	10	38	19	7	6	99.0	112.0	0.512	15	1309.0	1610612761	TOR	0.429	0.371	0.875	47	12	35	27	9	6	112.0	99.0	0.551	12	1478.0
21900673	MIA vs. LAC	0	1610612748	MIA	0.43	0.295	0.828	45	9	36	25	4	4	115.8	122.0	0.553	9	1448.0	1610612746	LAC	0.457	0.457	0.87	48	11	37	33	5	3	122.0	115.8	0.586	8	1481.0
21900632	MIN vs. TOR	0	1610612750	MIN	0.404	0.28	0.815	49	12	37	34	8	5	104.7	115.1	0.529	17	1245.0	1610612761	TOR	0.516	0.371	0.882	42	7	35	25	13	9	115.1	104.7	0.619	14	1498.0
21900865	CLE vs. PHI	1	1610612739	CLE	0.526	0.458	0.882	48	9	39	24	5	4	116.1	100.0	0.632	18	1116.0	1610612755	PHI	0.404	0.342	0.643	31	8	23	22	13	9	100.0	116.1	0.494	8	1436.0
21900877	ORL vs. MIN	1	1610612753	ORL	0.541	0.3	0.818	54	10	44	36	6	7	122.5	112.6	0.632	15	1314.0	1610612750	MIN	0.484	0.386	0.667	33	6	27	27	10	6	112.6	122.5	0.592	15	1199.0
21900334	UTA vs. MEM	1	1610612762	UTA	0.563	0.559	0.944	41	9	32	32	8	0	124.8	110.9	0.717	22	1416.0	1610612763	MEM	0.531	0.286	0.64	28	5	23	23	15	3	110.9	124.8	0.609	14	1206.0
21900850	PHI vs. ATL	1	1610612755	PHI	0.511	0.4	0.9	48	9	39	27	9	5	125.2	108.7	0.637	11	1432.0	1610612737	ATL	0.412	0.211	0.889	44	14	30	19	5	2	108.7	125.2	0.514	13	1188.0
21900218	PHI vs. SAS	1	1610612755	PHI	0.517	0.385	0.684	51	13	38	32	8	4	116.2	105.1	0.591	15	1421.0	1610612759	SAS	0.506	0.333	0.75	32	3	29	21	6	3	105.1	116.2	0.565	11	1338.0
21900607	CHI vs. WAS	1	1610612741	CHI	0.506	0.368	0.682	41	8	33	26	11	5	113.9	106.0	0.607	15	1217.0	1610612764	WAS	0.468	0.407	0.808	38	7	31	25	8	6	106.0	113.9	0.586	16	1227.0
21900294	PHI vs. UTA	1	1610612755	PHI	0.407	0.5	0.696	47	8	39	24	12	3	99.0	91.3	0.509	14	1453.0	1610612762	UTA	0.469	0.227	0.65	42	5	37	23	6	8	91.3	99.0	0.523	19	1451.0
21900027	DET vs. PHI	0	1610612765	DET	0.539	0.421	0.583	35	5	30	20	11	7	102.8	106.4	0.604	23	1337.0	1610612755	PHI	0.483	0.382	0.667	38	6	32	30	14	3	106.4	102.8	0.584	22	1415.0
21900874	IND vs. POR	1	1610612754	IND	0.444	0.32	0.783	48	13	35	21	8	4	108.2	101.0	0.529	11	1398.0	1610612757	POR	0.461	0.3	0.643	45	10	35	14	5	5	101.0	108.2	0.525	14	1337.0
21900217	BKN vs. SAC	1	1610612751	BKN	0.506	0.353	0.71	48	13	35	22	9	3	116.0	96.0	0.613	18	1323.0	1610612758	SAC	0.453	0.154	0.789	33	7	26	26	8	2	96.0	116.0	0.514	16	1308.0
21900244	BOS vs. SAC	1	1610612738	BOS	0.447	0.233	0.87	38	11	27	20	10	4	114.4	112.1	0.541	11	1487.0	1610612758	SAC	0.468	0.383	0.667	36	8	28	28	3	8	112.1	114.4	0.596	14	1308.0
21900511	CHI vs. UTA	0	1610612741	CHI	0.394	0.306	0.765	45	15	30	22	8	5	104.3	108.5	0.483	10	1236.0	1610612762	UTA	0.487	0.367	0.773	42	7	35	24	5	6	108.5	104.3	0.595	17	1466.0
21900792	POR vs. MIA	1	1610612757	POR	0.471	0.452	0.727	43	5	38	20	9	6	113.9	107.9	0.607	14	1377.0	1610612748	MIA	0.398	0.408	0.786	49	13	36	31	6	5	107.9	113.9	0.523	13	1438.0
21900721	BKN vs. CHI	1	1610612751	BKN	0.625	0.484	0.72	37	5	32	31	8	5	130.4	113.5	0.731	20	1275.0	1610612741	CHI	0.488	0.353	0.846	38	11	27	27	7	3	113.5	130.4	0.606	13	1224.0
21900461	BKN vs. NYK	0	1610612751	BKN	0.269	0.26	0.75	50	9	41	17	3	3	82.0	94.0	0.437	13	1371.0	1610612752	NYK	0.402	0.31	0.733	60	13	47	16	6	2	94.0	82.0	0.477	13	1102.0
21900953	HOU vs. ORL	0	1610612745	HOU	0.443	0.281	0.76	38	11	27	21	10	7	101.9	121.2	0.535	18	1459.0	1610612753	ORL	0.484	0.448	0.806	49	13	36	21	11	4	121.2	101.9	0.602	14	1304.0
21900837	ATL vs. DAL	1	1610612737	ATL	0.439	0.216	0.654	53	13	40	27	9	4	109.9	105.9	0.507	10	1176.0	1610612742	DAL	0.449	0.318	0.684	48	10	38	23	5	10	105.9	109.9	0.55	16	1443.0
21900030	CLE vs. IND	1	1610612739	CLE	0.5	0.355	0.655	44	12	32	23	9	7	111.1	100.0	0.593	18	1166.0	1610612754	IND	0.448	0.357	0.846	36	6	30	23	7	3	100.0	111.1	0.534	17	1361.0
21900894	PHX vs. GSW	0	1610612756	PHX	0.41	0.414	0.826	40	8	32	24	3	5	101.0	116.2	0.532	19	1290.0	1610612744	GSW	0.471	0.3	0.75	49	13	36	30	9	6	116.2	101.0	0.569	10	1131.0
21900414	DEN vs. ORL	1	1610612743	DEN	0.476	0.407	0.88	52	14	38	28	8	3	115.3	106.1	0.595	17	1462.0	1610612753	ORL	0.425	0.379	0.905	35	8	27	25	9	5	106.1	115.3	0.54	12	1360.0
21900262	SAS vs. MIN	0	1610612759	SAS	0.423	0.172	0.824	46	8	38	25	4	8	101.0	110.8	0.483	6	1326.0	1610612750	MIN	0.435	0.45	0.778	53	7	46	28	4	6	110.8	101.0	0.583	11	1321.0
21900583	POR vs. MIL	0	1610612757	POR	0.389	0.278	0.81	48	8	40	17	6	4	94.4	111.9	0.484	13	1319.0	1610612749	MIL	0.456	0.368	0.7	60	10	50	21	6	5	111.9	94.4	0.546	10	1609.0
21900230	PHI vs. MIA	1	1610612755	PHI	0.506	0.483	0.882	44	8	36	28	11	2	117.7	90.5	0.624	14	1428.0	1610612748	MIA	0.4	0.25	0.741	38	9	29	12	6	4	90.5	117.7	0.495	17	1430.0
21900398	MIL vs. DAL	0	1610612749	MIL	0.419	0.268	0.708	52	15	37	29	8	4	111.5	115.4	0.502	8	1625.0	1610612742	DAL	0.466	0.39	0.815	52	8	44	27	5	6	115.4	111.5	0.601	14	1425.0
21900861	LAL vs. NOP	1	1610612747	LAL	0.441	0.295	0.714	51	14	37	27	10	12	106.3	99.1	0.53	16	1537.0	1610612740	NOP	0.453	0.296	0.767	45	6	39	31	10	2	99.1	106.3	0.549	20	1404.0
21900872	UTA vs. BOS	0	1610612762	UTA	0.449	0.3	0.733	41	13	28	16	5	3	114.4	126.7	0.539	9	1429.0	1610612738	BOS	0.536	0.423	0.813	44	9	35	21	7	4	126.7	114.4	0.626	8	1523.0
21900205	BKN vs. CHA	1	1610612751	BKN	0.4	0.256	0.826	53	13	40	19	11	1	100.0	91.0	0.504	15	1315.0	1610612766	CHA	0.37	0.333	0.769	41	8	33	17	8	3	91.0	100.0	0.492	16	1281.0
21900407	CLE vs. CHA	1	1610612739	CLE	0.541	0.269	0.765	48	10	38	25	7	3	108.7	107.7	0.614	23	1128.0	1610612766	CHA	0.407	0.351	0.611	35	15	20	25	12	3	107.7	108.7	0.495	9	1269.0
21900945	POR vs. SAC	0	1610612757	POR	0.472	0.256	0.654	41	10	31	22	9	3	111.0	124.2	0.553	11	1336.0	1610612758	SAC	0.482	0.538	0.87	47	11	36	30	9	3	124.2	111.0	0.647	14	1342.0
21901234	POR vs. MEM	1	1610612757	POR	0.538	0.433	0.853	42	9	33	27	10	9	123.9	118.4	0.661	16	1330.0	1610612763	MEM	0.452	0.317	0.76	39	10	29	25	9	5	118.4	123.9	0.587	13	1392.0
21900050	SAC vs. DEN	0	1610612758	SAC	0.396	0.324	0.625	48	15	33	25	6	8	102.2	108.6	0.479	12	1269.0	1610612743	DEN	0.367	0.278	0.905	54	19	35	19	8	5	108.6	102.2	0.471	10	1444.0
21900300	WAS vs. ORL	0	1610612764	WAS	0.506	0.343	0.783	38	5	33	22	9	3	116.5	121.0	0.605	10	1264.0	1610612753	ORL	0.511	0.484	0.741	48	8	40	26	3	4	121.0	116.5	0.623	13	1365.0
21900028	ATL vs. ORL	1	1610612737	ATL	0.512	0.3	0.533	52	9	43	22	5	9	101.0	98.0	0.568	18	1293.0	1610612753	ORL	0.354	0.161	0.923	46	17	29	15	8	7	98.0	101.0	0.448	10	1426.0
21900690	MEM vs. PHX	1	1610612763	MEM	0.524	0.421	0.692	46	8	38	25	10	8	101.8	97.3	0.597	25	1339.0	1610612756	PHX	0.38	0.379	0.8	42	12	30	23	14	7	97.3	101.8	0.507	17	1240.0
21900390	ATL vs. LAL	0	1610612737	ATL	0.36	0.286	0.88	42	8	34	18	8	5	90.6	95.3	0.495	19	1183.0	1610612747	LAL	0.429	0.161	0.727	56	13	43	21	14	9	95.3	90.6	0.513	22	1524.0
21900504	WAS vs. ORL	0	1610612764	WAS	0.379	0.29	0.839	46	9	37	18	5	4	98.1	117.3	0.502	13	1239.0	1610612753	ORL	0.474	0.375	0.741	52	11	41	25	11	6	117.3	98.1	0.571	9	1331.0
21900404	NOP vs. BKN	0	1610612740	NOP	0.346	0.275	0.667	58	16	42	20	3	9	94.4	100.9	0.43	8	1188.0	1610612751	BKN	0.417	0.282	0.739	54	6	48	25	3	10	100.9	94.4	0.509	11	1373.0
21900240	CLE vs. BKN	0	1610612739	CLE	0.426	0.406	0.65	45	12	33	24	5	4	111.6	113.7	0.516	10	1165.0	1610612751	BKN	0.468	0.324	0.818	48	12	36	29	8	10	113.7	111.6	0.546	9	1340.0
21900319	NOP vs. PHX	0	1610612740	NOP	0.506	0.415	0.771	40	6	34	27	13	9	112.8	119.8	0.645	23	1230.0	1610612756	PHX	0.472	0.389	0.926	51	19	32	30	16	6	119.8	112.8	0.59	18	1232.0
21900227	IND vs. ORL	1	1610612754	IND	0.544	0.417	0.938	42	7	35	26	6	6	113.3	108.2	0.645	19	1408.0	1610612753	ORL	0.467	0.419	0.778	33	7	26	24	11	5	108.2	113.3	0.552	13	1381.0
21900002	LAC vs. LAL	1	1610612746	LAC	0.519	0.355	0.708	45	11	34	24	8	5	115.5	105.2	0.612	14	1389.0	1610612747	LAL	0.435	0.394	0.714	41	9	32	20	4	7	105.2	115.5	0.541	14	1310.0
21900532	GSW vs. DET	0	1610612744	GSW	0.402	0.524	0.844	42	11	31	26	13	3	103.0	109.9	0.541	14	1228.0	1610612765	DET	0.518	0.407	0.875	46	9	37	24	13	5	109.9	103.0	0.616	21	1251.0
21900682	CLE vs. CHI	0	1610612739	CLE	0.5	0.433	0.818	43	11	32	30	5	1	107.1	119.2	0.597	21	1107.0	1610612741	CHI	0.518	0.364	0.75	36	7	29	24	15	2	119.2	107.1	0.617	9	1210.0
21901318	TOR vs. DEN	1	1610612761	TOR	0.5	0.514	0.643	51	13	38	27	8	5	117.0	109.0	0.608	19	1569.0	1610612743	DEN	0.414	0.421	0.913	41	9	32	27	9	11	109.0	117.0	0.561	15	1417.0
21900705	MIL vs. WAS	1	1610612749	MIL	0.556	0.514	0.914	46	11	35	31	3	3	141.1	122.4	0.716	14	1635.0	1610612764	WAS	0.468	0.438	0.853	35	11	24	28	6	6	122.4	141.1	0.601	10	1214.0
21900289	NOP vs. OKC	0	1610612740	NOP	0.448	0.447	0.9	41	3	38	22	6	7	107.2	111.5	0.569	11	1251.0	1610612760	OKC	0.469	0.333	0.769	47	5	42	19	5	3	111.5	107.2	0.579	11	1374.0
21900236	NYK vs. BKN	0	1610612752	NYK	0.463	0.514	0.563	43	9	34	22	6	4	106.3	108.4	0.58	16	1111.0	1610612751	BKN	0.403	0.368	0.794	35	7	28	18	6	1	108.4	106.3	0.56	11	1336.0
21900958	DEN vs. MIL	1	1610612743	DEN	0.436	0.39	0.917	48	6	42	28	11	8	104.8	89.6	0.549	12	1445.0	1610612749	MIL	0.378	0.3	0.667	48	11	37	23	8	4	89.6	104.8	0.485	17	1612.0
21900078	DET vs. BKN	1	1610612765	DET	0.451	0.296	0.793	41	5	36	21	8	7	110.8	105.8	0.545	8	1314.0	1610612751	BKN	0.462	0.313	0.765	48	10	38	24	4	4	105.8	110.8	0.542	14	1356.0
21900856	LAC vs. MEM	1	1610612746	LAC	0.5	0.432	0.824	50	11	39	33	7	5	122.8	97.0	0.611	12	1429.0	1610612763	MEM	0.416	0.259	0.727	45	11	34	20	6	7	97.0	122.8	0.491	13	1372.0
21900019	BKN vs. NYK	1	1610612751	BKN	0.474	0.432	0.676	46	11	35	21	11	2	103.7	100.0	0.608	26	1362.0	1610612752	NYK	0.469	0.68	0.571	39	9	30	17	14	4	100.0	103.7	0.584	26	1146.0
21900710	NYK vs. MEM	0	1610612752	NYK	0.429	0.321	0.655	46	11	35	26	9	6	101.9	121.0	0.511	16	1155.0	1610612763	MEM	0.5	0.464	0.848	44	7	37	25	7	3	121.0	101.9	0.632	11	1355.0
21900175	CHI vs. BKN	0	1610612741	CHI	0.352	0.231	0.927	56	17	39	15	8	2	100.9	107.3	0.509	19	1196.0	1610612751	BKN	0.455	0.233	0.871	40	5	35	30	10	9	107.3	100.9	0.576	15	1333.0
21900720	DET vs. TOR	0	1610612765	DET	0.354	0.306	0.735	45	13	32	18	5	6	95.8	109.4	0.49	15	1216.0	1610612761	TOR	0.518	0.333	0.727	42	7	35	26	6	7	109.4	95.8	0.584	14	1530.0
21900486	TOR vs. OKC	0	1610612761	TOR	0.422	0.375	1.0	42	8	34	21	7	2	102.1	103.2	0.549	14	1491.0	1610612760	OKC	0.436	0.303	0.87	43	8	35	15	8	6	103.2	102.1	0.556	17	1405.0
21900549	TOR vs. POR	0	1610612761	TOR	0.365	0.357	0.737	57	17	40	21	5	7	103.1	105.2	0.474	13	1492.0	1610612757	POR	0.432	0.371	0.857	45	7	38	23	6	11	105.2	103.1	0.536	10	1325.0
21900709	BKN vs. DET	1	1610612751	BKN	0.506	0.385	0.8	37	8	29	26	8	7	125.0	115.0	0.636	9	1267.0	1610612765	DET	0.506	0.385	0.75	41	9	32	25	6	5	115.0	125.0	0.603	16	1224.0
21900896	MIN vs. DAL	0	1610612750	MIN	0.364	0.31	0.4	57	14	43	19	9	3	85.8	105.7	0.431	13	1193.0	1610612742	DAL	0.468	0.275	0.632	56	6	50	28	10	7	105.7	85.8	0.542	14	1435.0
21900915	LAL vs. PHI	1	1610612747	LAL	0.535	0.394	0.833	43	10	33	25	9	6	123.7	109.2	0.639	13	1535.0	1610612755	PHI	0.447	0.4	0.75	42	12	30	24	10	1	109.2	123.7	0.57	15	1409.0
21900490	LAL vs. DAL	1	1610612747	LAL	0.487	0.391	0.821	39	6	33	28	12	7	106.9	94.1	0.598	16	1486.0	1610612742	DAL	0.36	0.302	0.9	45	13	32	17	11	4	94.1	106.9	0.486	18	1464.0
21900164	NOP vs. LAC	1	1610612740	NOP	0.48	0.529	0.69	51	18	33	26	11	5	125.7	119.8	0.596	14	1233.0	1610612746	LAC	0.548	0.458	0.774	37	6	31	28	6	6	119.8	125.7	0.65	16	1430.0
21900745	ATL vs. BOS	0	1610612737	ATL	0.5	0.4	0.905	32	6	26	22	9	6	113.9	121.8	0.617	17	1176.0	1610612738	BOS	0.533	0.414	0.882	44	11	33	21	10	5	121.8	113.9	0.631	15	1499.0
21900734	SAS vs. CHA	1	1610612759	SAS	0.517	0.357	0.667	44	7	37	27	13	2	117.5	92.8	0.592	10	1372.0	1610612766	CHA	0.422	0.278	0.833	37	6	31	29	5	7	92.8	117.5	0.51	17	1184.0
21900645	HOU vs. OKC	0	1610612745	HOU	0.443	0.2	0.706	43	9	34	21	6	7	103.9	108.7	0.512	11	1460.0	1610612760	OKC	0.435	0.375	0.769	47	7	40	14	8	6	108.7	103.9	0.541	12	1434.0
21900472	DEN vs. MEM	1	1610612743	DEN	0.484	0.31	0.741	43	10	33	28	9	4	117.8	108.9	0.567	10	1478.0	1610612763	MEM	0.488	0.3	0.76	45	11	34	32	5	5	108.9	117.8	0.579	17	1247.0
21900292	LAC vs. WAS	1	1610612746	LAC	0.553	0.438	0.8	52	10	42	22	8	5	130.4	108.7	0.672	16	1459.0	1610612764	WAS	0.461	0.367	0.741	43	12	31	32	10	1	108.7	130.4	0.549	14	1271.0
21900622	MEM vs. CLE	1	1610612763	MEM	0.506	0.321	0.7	44	7	37	32	11	8	109.7	106.9	0.578	12	1345.0	1610612739	CLE	0.446	0.25	0.692	50	16	34	18	6	2	106.9	109.7	0.527	15	1150.0
21900852	BKN vs. ORL	0	1610612751	BKN	0.479	0.432	0.625	49	13	36	29	6	3	115.3	118.6	0.568	12	1344.0	1610612753	ORL	0.494	0.382	0.824	41	7	34	27	6	9	118.6	115.3	0.596	10	1294.0
21900179	MIN vs. HOU	0	1610612750	MIN	0.452	0.316	0.739	46	13	33	23	7	5	105.0	125.0	0.558	18	1318.0	1610612745	HOU	0.457	0.388	0.909	42	14	28	15	7	3	125.0	105.0	0.603	12	1516.0
