GAME_ID	MATCHUP	OUTCOME	TEAM_ID_home	TEAM_ABBREVIATION_home	FG_PCT_home	FG3_PCT_home	FT_PCT_home	REB_home	OREB_home	DREB_home	AST_home	STL_home	BLK_home	OFF_RATING_home	DEF_RATING_home	TS_PCT_home	TOV_home	ELO_home	SENTIMENT_home	TEAM_ID_away	TEAM_ABBREVIATION_away	FG_PCT_away	FG3_PCT_away	FT_PCT_away	REB_away	OREB_away	DREB_away	AST_away	STL_away	BLK_away	OFF_RATING_away	DEF_RATING_away	TS_PCT_away	TOV_away	ELO_away	SENTIMENT_away
22300890	TOR vs. NOP	0	1610612761	TOR	0.18343195266272183	0.3985890652557319	0.3868065967016491	0.40816326530612235	0.44	0.4473684210526315	0.24137931034482762	0.3125	0.4375	0.23285714285714287	0.7313624678663238	0.21410579345088154	0.30434782608695654	0.3438985736925513	0.6153594989005131	1610612740	NOP	0.6342281879194631	0.7125748502994012	0.818	0.9722222222222221	0.7142857142857143	0.7714285714285714	0.962962962962963	0.5	0.3333333333333333	0.7313624678663238	0.23285714285714287	0.6740331491712708	0.4	0.677115987460815	0.6314161481900454
22300970	NOP vs. POR	1	1610612740	NOP	0.6242603550295859	0.5731922398589065	0.8500749625187406	0.2857142857142856	0.4	0.3157894736842105	0.7586206896551725	0.4375	0.3125	0.7371428571428571	0.4138817480719794	0.5768261964735516	0.21739130434782605	0.7052297939778127	0.0	1610612757	POR	0.6174496644295302	0.4610778443113772	0.917	0.25	0.38095238095238093	0.22857142857142865	0.40740740740740744	0.125	0.4666666666666667	0.4138817480719794	0.7371428571428571	0.580110497237569	0.8	0.17868338557993746	0.432975113122172
22301057	OKC vs. HOU	0	1610612760	OKC	0.48816568047337283	0.527336860670194	0.6251874062968515	0.4897959183673468	0.52	0.5	0.4137931034482759	0.375	0.4375	0.5071428571428571	0.49742930591259626	0.5012594458438285	0.6521739130434783	0.7353407290015845	0.5930265875924569	1610612745	HOU	0.5536912751677852	0.43113772455089805	0.739	0.6388888888888888	0.6666666666666666	0.4571428571428572	0.4814814814814814	0.5625	0.2	0.49742930591259626	0.5071428571428571	0.5220994475138119	0.65	0.542319749216301	0.0
22301091	CHI vs. ATL	0	1610612741	CHI	0.20414201183431946	0.3192239858906526	0.7496251874062968	0.530612244897959	0.64	0.4736842105263158	0.10344827586206895	0.4375	0.125	0.3728571428571428	0.5089974293059125	0.22921914357682616	0.17391304347826086	0.46434231378763857	0.6355938657198069	1610612737	ATL	0.6174496644295302	0.6826347305389221	0.667	0.5	0.2857142857142857	0.5428571428571429	0.6296296296296295	0.1875	0.3333333333333333	0.5089974293059125	0.3728571428571428	0.660220994475138	0.55	0.44670846394984354	0.5295531674208146
22300875	TOR vs. CHA	1	1610612761	TOR	0.4053254437869823	0.4814814814814815	0.6671664167916042	0.40816326530612235	0.44	0.4473684210526315	0.4482758620689655	0.4375	0.375	0.4242857142857144	0.3059125964010283	0.4256926952141059	0.4347826086956522	0.33755942947702056	0.408076231092157	1610612766	CHA	0.5067114093959733	0.3253493013972055	0.75	0.5	0.4285714285714285	0.4571428571428572	0.4444444444444444	0.4375	0.4	0.3059125964010283	0.4242857142857144	0.4033149171270718	0.65	0.14106583072100332	0.432975113122172
22300871	DAL vs. PHI	0	1610612742	DAL	0.41420118343195267	0.5661375661375662	0.8050974512743626	0.40816326530612235	0.48	0.42105263157894735	0.206896551724138	0.3125	0.125	0.5914285714285716	0.5694087403598973	0.5314861460957178	0.5652173913043478	0.5562599049128367	0.0	1610612755	PHI	0.46644295302013417	0.3273453093812374	0.935	0.4166666666666665	0.5238095238095238	0.3142857142857143	0.5185185185185185	0.5625	0.3333333333333333	0.5694087403598973	0.5914285714285716	0.5552486187845302	0.25	0.4529780564263324	0.5803167420814481
22300999	TOR vs. SAC	0	1610612761	TOR	0.257396449704142	0.4479717813051146	0.5832083958020989	0.12244897959183665	0.44	0.07894736842105265	0.24137931034482762	0.625	0.1875	0.1971428571428573	0.5925449871465296	0.2871536523929471	0.7391304347826086	0.23930269413629168	0.408076231092157	1610612758	SAC	0.6711409395973156	0.33333333333333326	0.833	0.7222222222222221	0.7619047619047619	0.48571428571428577	0.7407407407407407	0.8125	0.4	0.5925449871465296	0.1971428571428573	0.6077348066298343	0.6	0.6018808777429467	0.5227594097079392
22300879	BKN vs. MEM	0	1610612751	BKN	0.34911242603550285	0.5079365079365079	0.3508245877061468	0.16326530612244894	0.48	0.10526315789473684	0.4482758620689655	0.5625	0.375	0.5014285714285713	0.493573264781491	0.4055415617128465	0.3913043478260869	0.40253565768621224	0.408076231092157	1610612763	MEM	0.49328859060402697	0.38123752495009977	0.818	0.6388888888888888	0.619047619047619	0.48571428571428577	0.5185185185185185	0.3125	0.2	0.493573264781491	0.5014285714285713	0.5220994475138119	0.75	0.20846394984326033	0.432975113122172
22300746	SAC vs. DEN	1	1610612758	SAC	0.772189349112426	0.7601410934744268	0.833583208395802	0.346938775510204	0.24	0.5	0.6206896551724138	0.625	0.0625	0.7728571428571429	0.3187660668380463	0.8035264483627201	0.5217391304347826	0.5261489698890649	0.3162190977543813	1610612743	DEN	0.49328859060402697	0.4231536926147703	0.714	0.2222222222222222	0.3333333333333333	0.22857142857142865	0.5185185185185185	0.5	0.3333333333333333	0.3187660668380463	0.7728571428571429	0.4779005524861879	0.85	0.7131661442006272	0.0
22300745	MIL vs. CHA	1	1610612749	MIL	0.3284023668639052	0.4885361552028218	0.7496251874062968	0.5714285714285713	0.4	0.6842105263157895	0.4137931034482759	0.4375	0.3125	0.6314285714285715	0.08611825192802058	0.4584382871536522	0.043478260869565216	0.6101426307448492	0.4191983135142994	1610612766	CHA	0.08724832214765099	0.21556886227544902	0.793	0.5833333333333333	0.2857142857142857	0.6285714285714286	0.18518518518518512	0.0625	0.13333333333333333	0.08611825192802058	0.6314285714285715	0.19060773480662974	0.5	0.017241379310344973	0.0
22301100	UTA vs. CLE	0	1610612762	UTA	0.4644970414201183	0.6402116402116402	0.7496251874062968	0.16326530612244894	0.28	0.23684210526315785	0.4137931034482759	0.375	0.1875	0.5142857142857145	0.6542416452442159	0.5440806045340049	0.6521739130434783	0.259904912836767	0.2552142333577664	1610612739	CLE	0.7550335570469799	0.5528942115768462	0.875	0.38888888888888884	0.3333333333333333	0.4	0.962962962962963	0.5625	0.4	0.6542416452442159	0.5142857142857145	0.7900552486187846	0.5	0.5768025078369905	0.432975113122172
22300728	WAS vs. CLE	0	1610612764	WAS	0.36094674556213013	0.5837742504409171	0.5007496251874063	0.44897959183673464	0.48	0.4736842105263158	0.4482758620689655	0.5625	0.3125	0.38428571428571456	0.43316195372750643	0.37531486146095727	0.4782608695652174	0.1283676703645007	0.0	1610612739	CLE	0.5805369127516777	0.41916167664670656	0.727	0.5277777777777777	0.23809523809523808	0.6000000000000001	0.4814814814814814	0.1875	0.3333333333333333	0.43316195372750643	0.38428571428571456	0.5386740331491711	0.55	0.7789968652037618	0.6190610859728508
22301126	LAC vs. UTA	1	1610612746	LAC	0.6952662721893493	0.5326278659611993	0.833583208395802	0.530612244897959	0.32	0.6842105263157895	0.6206896551724138	0.5	0.25	0.7000000000000002	0.268637532133676	0.6801007556675064	0.4347826086956522	0.5911251980982566	0.5439253348437396	1610612762	UTA	0.23154362416107377	0.33333333333333326	0.793	0.4444444444444444	0.5714285714285714	0.3142857142857143	0.2962962962962963	0.625	0.26666666666666666	0.268637532133676	0.7000000000000002	0.2845303867403315	0.6	0.2492163009404389	0.5606617647058825
22300810	NOP vs. MIA	0	1610612740	NOP	0.14792899408284022	0.26455026455026454	0.6536731634182907	0.5918367346938774	0.72	0.5	0.206896551724138	0.3125	0.4375	0.3142857142857143	0.4010282776349614	0.10327455919395467	0.30434782608695654	0.6909667194928686	0.5265054085871038	1610612748	MIA	0.49328859060402697	0.6287425149700598	0.68	0.5277777777777777	0.38095238095238093	0.5142857142857142	0.2962962962962963	0.3125	0.7333333333333333	0.4010282776349614	0.3142857142857143	0.4999999999999998	0.55	0.5532915360501569	0.6449502595155711
