GAME_ID	MATCHUP	GAME_DATE	TEAM_ID	WL	TOV	TEAM_ABBREVIATION	FG_PCT	FG3_PCT	FT_PCT	REB	OREB	DREB	AST	STL	BLK	OFF_RATING	DEF_RATING	TS_PCT	ELO
22000320	MEM @ SAS	FEB 01, 2021	1610612763	W	9	MEM	0.559	0.5	0.778	53	10	43	37	11	11	130.4	101.0	0.659	1433.0
22000304	MEM @ SAS	JAN 30, 2021	1610612763	W	14	MEM	0.56	0.486	0.667	45	10	35	34	7	7	129.0	112.0	0.661	1411.0
22000208	MEM vs. PHX	JAN 18, 2021	1610612763	W	15	MEM	0.494	0.423	0.75	40	9	31	31	13	3	110.2	105.1	0.588	1404.0
22000193	MEM vs. PHI	JAN 16, 2021	1610612763	W	11	MEM	0.434	0.276	0.667	43	11	32	27	15	3	102.9	101.0	0.496	1399.0
22000169	MEM @ MIN	JAN 13, 2021	1610612763	W	7	MEM	0.472	0.32	0.769	47	15	32	33	11	5	116.8	104.9	0.528	1388.0
22000150	MEM @ CLE	JAN 11, 2021	1610612763	W	15	MEM	0.513	0.25	0.762	40	7	33	32	10	6	105.2	94.8	0.579	1376.0
22000128	MEM vs. BKN	JAN 08, 2021	1610612763	W	12	MEM	0.459	0.406	0.857	46	12	34	29	14	6	110.6	105.8	0.552	1368.0
22000119	MEM vs. CLE	JAN 07, 2021	1610612763	L	18	MEM	0.434	0.355	0.875	48	11	37	27	13	6	95.7	101.1	0.52	1380.0
22000103	MEM vs. LAL	JAN 05, 2021	1610612763	L	13	MEM	0.414	0.385	0.769	38	5	33	24	14	4	96.8	96.9	0.496	1385.0
22000087	MEM vs. LAL	JAN 03, 2021	1610612763	L	11	MEM	0.411	0.273	0.875	50	14	36	23	6	3	97.9	114.9	0.477	1399.0
22000069	MEM @ CHA	JAN 01, 2021	1610612763	W	15	MEM	0.478	0.359	0.8	48	10	38	34	10	6	106.9	93.0	0.572	1382.0
22000056	MEM @ BOS	DEC 30, 2020	1610612763	L	22	MEM	0.43	0.273	0.72	46	14	32	26	8	3	102.9	123.5	0.514	1391.0
22000042	MEM @ BKN	DEC 28, 2020	1610612763	W	19	MEM	0.429	0.345	0.759	56	16	40	20	10	4	105.5	100.0	0.524	1379.0
22000021	MEM vs. ATL	DEC 26, 2020	1610612763	L	10	MEM	0.398	0.302	0.862	46	9	37	20	5	6	106.7	116.2	0.53	1398.0
22000017	MEM vs. SAS	DEC 23, 2020	1610612763	L	11	MEM	0.516	0.37	0.611	42	5	37	27	6	8	109.2	120.2	0.578	1416.0
22001080	WAS vs. CHA	MAY 16, 2021	1610612764	W	14	WAS	0.484	0.323	0.81	53	10	43	22	4	3	112.7	105.8	0.574	1382.0
22000204	WAS vs. CLE	MAY 14, 2021	1610612764	W	10	WAS	0.461	0.28	0.838	47	12	35	23	9	6	120.0	102.9	0.57	1377.0
22001042	WAS @ ATL	MAY 12, 2021	1610612764	L	7	WAS	0.446	0.345	0.842	42	9	33	29	10	1	108.4	112.1	0.53	1382.0
22001026	WAS @ ATL	MAY 10, 2021	1610612764	L	9	WAS	0.51	0.5	0.818	42	8	34	28	8	8	117.0	116.8	0.591	1385.0
22001012	WAS @ IND	MAY 08, 2021	1610612764	W	15	WAS	0.445	0.281	0.867	60	15	45	26	7	9	109.0	108.2	0.54	1380.0
22000997	WAS @ TOR	MAY 06, 2021	1610612764	W	13	WAS	0.436	0.433	0.837	47	11	36	29	4	6	118.0	117.3	0.58	1373.0
22000235	WAS @ MIL	MAY 05, 2021	1610612764	L	7	WAS	0.49	0.364	0.744	43	11	32	27	6	6	124.1	126.2	0.583	1375.0
22000976	WAS vs. IND	MAY 03, 2021	1610612764	W	16	WAS	0.612	0.409	0.792	44	9	35	50	10	7	128.3	118.5	0.678	1364.0
22000964	WAS @ DAL	MAY 01, 2021	1610612764	L	10	WAS	0.516	0.316	0.774	46	14	32	19	5	3	125.3	125.0	0.593	1366.0
22000951	WAS @ CLE	APR 30, 2021	1610612764	W	12	WAS	0.5	0.444	0.846	46	11	35	31	14	3	118.4	89.4	0.59	1346.0
22000935	WAS vs. LAL	APR 28, 2021	1610612764	W	13	WAS	0.522	0.333	0.762	50	10	40	24	6	4	113.7	105.9	0.584	1332.0
22000919	WAS vs. SAS	APR 26, 2021	1610612764	L	8	WAS	0.532	0.3	0.84	50	18	32	26	4	8	132.4	133.9	0.596	1340.0
22000197	WAS vs. CLE	APR 25, 2021	1610612764	W	10	WAS	0.483	0.387	0.808	36	10	26	25	11	6	120.2	113.4	0.592	1334.0
22000902	WAS @ OKC	APR 23, 2021	1610612764	W	20	WAS	0.516	0.563	0.938	50	12	38	25	7	7	121.7	103.8	0.645	1319.0
22000885	WAS vs. GSW	APR 21, 2021	1610612764	W	22	WAS	0.418	0.357	0.842	61	15	46	23	12	7	103.5	100.0	0.548	1311.0
22000872	WAS vs. OKC	APR 19, 2021	1610612764	W	12	WAS	0.505	0.323	0.586	42	8	34	31	8	2	113.3	100.9	0.573	1305.0
22000856	WAS vs. DET	APR 17, 2021	1610612764	W	12	WAS	0.532	0.563	0.632	48	10	38	25	11	6	117.5	96.2	0.591	1292.0
22000847	WAS vs. NOP	APR 16, 2021	1610612764	W	13	WAS	0.469	0.148	0.719	46	3	43	24	5	7	100.9	100.0	0.531	1286.0
22000839	WAS @ SAC	APR 14, 2021	1610612764	W	24	WAS	0.522	0.292	0.815	56	14	42	23	12	3	110.8	100.0	0.604	1268.0
22000820	WAS @ UTA	APR 12, 2021	1610612764	W	7	WAS	0.522	0.474	0.786	44	8	36	29	7	4	119.0	117.5	0.611	1253.0
22000803	WAS @ PHX	APR 10, 2021	1610612764	L	16	WAS	0.464	0.36	0.679	49	7	42	27	2	1	100.0	125.2	0.55	1257.0
22000798	WAS @ GSW	APR 09, 2021	1610612764	W	18	WAS	0.483	0.263	0.792	47	11	36	30	6	1	107.8	102.9	0.552	1247.0
22000777	WAS @ ORL	APR 07, 2021	1610612764	W	13	WAS	0.576	0.528	0.875	37	5	32	35	7	3	133.7	119.6	0.712	1226.0
22000763	WAS @ TOR	APR 05, 2021	1610612764	L	16	WAS	0.394	0.343	0.833	54	15	39	21	7	5	99.0	100.0	0.495	1228.0
22000747	WAS vs. DAL	APR 03, 2021	1610612764	L	14	WAS	0.407	0.2	0.8	44	9	35	12	4	3	91.6	114.7	0.47	1239.0
22000179	WAS @ DET	APR 01, 2021	1610612764	L	14	WAS	0.471	0.263	0.316	40	4	36	25	6	6	87.5	115.4	0.487	1258.0
22000718	WAS vs. CHA	MAR 30, 2021	1610612764	L	13	WAS	0.41	0.27	0.8	51	15	36	22	5	1	103.0	111.8	0.488	1270.0
22000707	WAS vs. IND	MAR 29, 2021	1610612764	W	18	WAS	0.556	0.526	0.667	55	12	43	30	5	8	115.8	109.7	0.617	1256.0
22000694	WAS vs. DET	MAR 27, 2021	1610612764	W	18	WAS	0.484	0.429	1.0	48	7	41	24	7	5	101.9	87.6	0.558	1244.0
22000679	WAS @ NYK	MAR 25, 2021	1610612764	L	17	WAS	0.463	0.308	0.606	46	8	38	26	8	9	98.1	102.9	0.54	1248.0
22000662	WAS @ NYK	MAR 23, 2021	1610612764	L	16	WAS	0.481	0.391	0.8	38	7	31	25	5	5	111.9	131.0	0.599	1257.0
22000647	WAS @ BKN	MAR 21, 2021	1610612764	L	19	WAS	0.532	0.333	0.789	43	10	33	24	5	4	111.6	117.7	0.607	1260.0
22000166	WAS vs. UTA	MAR 18, 2021	1610612764	W	13	WAS	0.547	0.412	0.789	43	7	36	23	6	2	120.2	111.9	0.638	1241.0
22000619	WAS vs. SAC	MAR 17, 2021	1610612764	L	15	WAS	0.489	0.16	0.821	52	10	42	25	5	2	109.2	111.0	0.56	1248.0
22000603	WAS vs. MIL	MAR 15, 2021	1610612764	L	14	WAS	0.506	0.421	0.75	33	2	31	34	5	1	109.9	120.9	0.625	1255.0
22000589	WAS vs. MIL	MAR 13, 2021	1610612764	L	15	WAS	0.457	0.39	0.773	41	6	35	25	9	2	105.3	110.6	0.574	1261.0
22000579	WAS vs. PHI	MAR 12, 2021	1610612764	L	18	WAS	0.488	0.333	0.591	32	6	26	19	10	2	97.1	122.1	0.551	1274.0
22000566	WAS @ MEM	MAR 10, 2021	1610612764	L	9	WAS	0.4	0.306	0.926	39	6	33	23	9	6	102.8	115.5	0.524	1281.0
22000554	WAS vs. LAC	MAR 04, 2021	1610612764	W	9	WAS	0.455	0.391	0.714	41	11	30	20	12	3	116.7	113.6	0.559	1273.0
22000536	WAS vs. MEM	MAR 02, 2021	1610612764	L	22	WAS	0.506	0.355	0.72	37	4	33	29	8	3	101.8	114.7	0.603	1287.0
22000524	WAS @ BOS	FEB 28, 2021	1610612764	L	14	WAS	0.452	0.281	0.862	36	7	29	16	10	5	107.8	107.8	0.568	1289.0
22000517	WAS vs. MIN	FEB 27, 2021	1610612764	W	16	WAS	0.449	0.394	0.794	57	15	42	27	6	6	114.3	100.0	0.567	1281.0
22000502	WAS @ DEN	FEB 25, 2021	1610612764	W	11	WAS	0.477	0.308	0.88	42	10	32	24	9	2	113.1	110.0	0.577	1271.0
22000488	WAS @ LAC	FEB 23, 2021	1610612764	L	13	WAS	0.534	0.55	0.688	36	6	30	32	5	1	116.0	133.7	0.61	1275.0
22000479	WAS @ LAL	FEB 22, 2021	1610612764	W	16	WAS	0.49	0.36	0.727	49	5	44	25	9	4	109.5	108.8	0.575	1263.0
22000464	WAS @ POR	FEB 20, 2021	1610612764	W	17	WAS	0.506	0.231	0.759	54	12	42	23	8	3	112.4	104.7	0.58	1245.0
22000437	WAS vs. DEN	FEB 17, 2021	1610612764	W	13	WAS	0.512	0.455	0.794	45	9	36	31	7	3	127.5	124.3	0.644	1237.0
22000421	WAS vs. HOU	FEB 15, 2021	1610612764	W	15	WAS	0.522	0.4	0.742	47	10	37	25	14	2	118.0	107.2	0.62	1220.0
22000560	WAS vs. BOS	FEB 14, 2021	1610612764	W	16	WAS	0.398	0.233	0.861	54	9	45	24	9	3	97.2	85.0	0.526	1199.0
22000396	WAS vs. NYK	FEB 12, 2021	1610612764	L	14	WAS	0.382	0.265	0.7	46	9	37	20	5	5	90.1	105.8	0.465	1216.0
22000382	WAS vs. TOR	FEB 10, 2021	1610612764	L	14	WAS	0.452	0.293	0.826	46	12	34	26	7	3	108.5	128.0	0.558	1226.0
22000368	WAS @ CHI	FEB 08, 2021	1610612764	W	13	WAS	0.419	0.231	0.75	47	10	37	23	8	4	104.0	99.0	0.516	1215.0
22000215	WAS @ CHA	FEB 07, 2021	1610612764	L	14	WAS	0.378	0.225	0.714	48	12	36	22	6	5	96.0	115.5	0.474	1226.0
22000347	WAS @ MIA	FEB 05, 2021	1610612764	L	17	WAS	0.371	0.242	0.875	40	12	28	19	7	9	94.1	122.0	0.477	1238.0
22000331	WAS @ MIA	FEB 03, 2021	1610612764	W	17	WAS	0.417	0.405	0.72	49	14	35	20	6	5	105.1	102.0	0.542	1228.0
22000559	WAS vs. POR	FEB 02, 2021	1610612764	L	13	WAS	0.554	0.4	0.765	39	6	33	32	2	5	122.2	134.7	0.669	1240.0
22000310	WAS vs. BKN	JAN 31, 2021	1610612764	W	7	WAS	0.519	0.308	0.781	39	11	28	24	10	2	131.9	128.1	0.61	1231.0
22000290	WAS vs. ATL	JAN 29, 2021	1610612764	L	12	WAS	0.365	0.25	0.816	47	13	34	13	6	4	98.0	116.0	0.492	1248.0
22000279	WAS @ NOP	JAN 27, 2021	1610612764	L	11	WAS	0.402	0.342	0.905	39	11	28	29	11	2	107.1	125.3	0.524	1256.0
22000269	WAS @ HOU	JAN 26, 2021	1610612764	L	20	WAS	0.388	0.192	0.739	50	12	38	19	7	3	85.4	102.9	0.463	1264.0
22000253	WAS @ SAS	JAN 24, 2021	1610612764	L	14	WAS	0.424	0.333	0.643	50	12	38	23	5	5	99.0	118.6	0.514	1272.0
22000152	WAS vs. PHX	JAN 11, 2021	1610612764	W	7	WAS	0.522	0.441	0.607	53	14	39	29	3	3	133.3	111.5	0.613	1245.0
22000136	WAS vs. MIA	JAN 09, 2021	1610612764	L	6	WAS	0.444	0.375	0.75	39	7	32	25	9	2	112.7	115.3	0.557	1251.0
22000124	WAS @ BOS	JAN 08, 2021	1610612764	L	17	WAS	0.466	0.379	0.875	38	7	31	22	9	4	100.9	109.4	0.563	1254.0
22000109	WAS @ PHI	JAN 06, 2021	1610612764	L	13	WAS	0.5	0.432	0.743	35	9	26	27	9	2	123.6	128.2	0.622	1257.0
22000086	WAS @ BKN	JAN 03, 2021	1610612764	W	7	WAS	0.413	0.364	0.735	49	13	36	27	9	3	112.8	113.0	0.517	1250.0
22000074	WAS @ MIN	JAN 01, 2021	1610612764	W	16	WAS	0.551	0.485	0.762	43	8	35	35	9	3	123.8	104.8	0.662	1224.0
22000063	WAS vs. CHI	DEC 31, 2020	1610612764	L	14	WAS	0.5	0.483	0.78	37	9	28	27	8	4	126.2	127.9	0.637	1233.0
22000050	WAS vs. CHI	DEC 29, 2020	1610612764	L	19	WAS	0.44	0.27	0.885	47	8	39	25	6	6	98.2	106.5	0.561	1248.0
22000033	WAS vs. ORL	DEC 27, 2020	1610612764	L	13	WAS	0.485	0.25	0.846	47	13	34	27	6	4	110.8	118.8	0.55	1257.0
22000024	WAS vs. ORL	DEC 26, 2020	1610612764	L	14	WAS	0.484	0.351	0.536	43	7	36	28	5	3	110.1	118.2	0.559	1268.0
22000013	WAS @ PHI	DEC 23, 2020	1610612764	L	19	WAS	0.459	0.481	0.696	40	5	35	28	7	4	100.0	104.6	0.562	1271.0
22001069	DET vs. MIA	MAY 16, 2021	1610612765	L	16	DET	0.465	0.314	0.727	33	7	26	26	4	4	110.3	122.4	0.559	1205.0
22001054	DET vs. DEN	MAY 14, 2021	1610612765	L	9	DET	0.41	0.162	0.739	41	9	32	21	6	8	97.8	110.6	0.489	1211.0
22001033	DET vs. MIN	MAY 11, 2021	1610612765	L	28	DET	0.467	0.435	0.769	46	6	40	21	8	5	92.6	110.2	0.578	1232.0
22001023	DET vs. CHI	MAY 09, 2021	1610612765	L	13	DET	0.456	0.407	0.591	37	5	32	22	4	4	101.1	113.7	0.541	1245.0
22001013	DET @ PHI	MAY 08, 2021	1610612765	L	16	DET	0.488	0.324	0.688	44	10	34	22	5	7	105.1	118.0	0.571	1248.0
22000999	DET vs. MEM	MAY 06, 2021	1610612765	W	11	DET	0.53	0.393	0.857	39	5	34	24	9	6	115.6	102.1	0.622	1228.0
22000984	DET vs. CHA	MAY 04, 2021	1610612765	L	13	DET	0.459	0.281	0.6	46	10	36	21	3	3	106.5	109.7	0.528	1234.0
22000975	DET vs. ORL	MAY 03, 2021	1610612765	L	11	DET	0.473	0.314	0.722	42	12	30	24	8	4	112.0	120.2	0.555	1249.0
22000957	DET @ CHA	MAY 01, 2021	1610612765	L	10	DET	0.385	0.351	0.647	43	12	31	27	6	7	97.9	113.8	0.477	1257.0
22000943	DET vs. DAL	APR 29, 2021	1610612765	L	18	DET	0.507	0.345	0.676	39	3	36	26	7	5	106.1	115.0	0.611	1265.0
22000916	DET vs. ATL	APR 26, 2021	1610612765	W	14	DET	0.476	0.346	0.733	47	8	39	22	9	8	102.0	88.7	0.552	1244.0
22000906	DET @ IND	APR 24, 2021	1610612765	L	18	DET	0.406	0.294	0.808	62	15	47	26	3	7	102.8	110.6	0.507	1248.0
22000895	DET @ SAS	APR 22, 2021	1610612765	L	17	DET	0.455	0.364	0.591	43	9	34	15	2	5	96.8	115.2	0.525	1256.0
22000442	DET @ DAL	APR 21, 2021	1610612765	L	13	DET	0.506	0.406	0.774	42	7	35	30	2	2	121.9	132.3	0.631	1260.0
22000868	DET vs. CLE	APR 19, 2021	1610612765	W	17	DET	0.488	0.37	0.714	44	10	34	25	8	5	109.0	106.1	0.572	1254.0
22000856	DET @ WAS	APR 17, 2021	1610612765	L	18	DET	0.44	0.333	0.739	45	9	36	19	7	6	96.2	117.5	0.531	1267.0
22000845	DET vs. OKC	APR 16, 2021	1610612765	W	18	DET	0.422	0.286	0.706	54	15	39	22	13	7	100.9	96.3	0.524	1262.0
22000832	DET vs. LAC	APR 14, 2021	1610612765	L	16	DET	0.435	0.292	0.773	46	11	35	17	5	4	102.1	104.2	0.518	1265.0
22000813	DET @ LAC	APR 11, 2021	1610612765	L	12	DET	0.529	0.469	0.895	31	12	19	33	12	4	127.8	136.5	0.65	1267.0
22000804	DET @ POR	APR 10, 2021	1610612765	L	11	DET	0.446	0.346	0.714	38	9	29	25	9	6	104.0	120.4	0.54	1274.0
22000789	DET @ SAC	APR 08, 2021	1610612765	W	16	DET	0.524	0.348	0.85	43	7	36	24	7	4	111.9	99.0	0.609	1254.0
22000321	DET @ DEN	APR 06, 2021	1610612765	L	13	DET	0.543	0.429	0.8	30	7	23	27	4	2	124.0	139.6	0.663	1257.0
22000766	DET @ OKC	APR 05, 2021	1610612765	W	14	DET	0.516	0.464	0.875	50	13	37	32	10	7	123.4	100.9	0.625	1229.0
22000748	DET vs. NYK	APR 03, 2021	1610612765	L	14	DET	0.354	0.321	0.7	43	12	31	20	4	4	89.0	138.9	0.446	1258.0
22000179	DET vs. WAS	APR 01, 2021	1610612765	W	13	DET	0.479	0.414	0.818	48	10	38	31	8	5	115.4	87.5	0.579	1239.0
22000721	DET vs. POR	MAR 31, 2021	1610612765	L	16	DET	0.465	0.333	0.706	36	5	31	29	7	7	103.1	125.3	0.54	1255.0
22000711	DET vs. TOR	MAR 29, 2021	1610612765	W	18	DET	0.507	0.5	0.794	43	9	34	26	6	6	120.4	106.1	0.656	1238.0
22000694	DET @ WAS	MAR 27, 2021	1610612765	L	19	DET	0.388	0.345	0.842	43	7	36	19	9	5	87.6	101.9	0.493	1250.0
22000683	DET vs. BKN	MAR 26, 2021	1610612765	L	9	DET	0.452	0.355	0.723	36	7	29	19	6	4	120.7	122.8	0.592	1253.0
22000667	DET @ IND	MAR 24, 2021	1610612765	L	15	DET	0.53	0.393	0.632	41	5	36	29	8	9	111.0	117.2	0.607	1256.0
22000649	DET vs. CHI	MAR 21, 2021	1610612765	L	14	DET	0.39	0.16	0.72	37	8	29	20	11	5	88.7	102.0	0.462	1272.0
22000635	DET @ HOU	MAR 19, 2021	1610612765	W	13	DET	0.435	0.483	0.893	49	12	37	28	7	4	115.3	102.0	0.581	1257.0
22000616	DET vs. TOR	MAR 17, 2021	1610612765	W	20	DET	0.507	0.414	0.875	54	13	41	23	8	5	119.6	114.3	0.651	1247.0
22000428	DET vs. SAS	MAR 15, 2021	1610612765	L	8	DET	0.47	0.28	0.56	34	8	26	22	9	5	104.2	113.5	0.527	1258.0
22000587	DET @ BKN	MAR 13, 2021	1610612765	L	12	DET	0.404	0.25	0.75	46	12	34	26	10	8	99.0	104.2	0.486	1260.0
22000568	DET @ CHA	MAR 11, 2021	1610612765	L	14	DET	0.447	0.326	0.786	50	11	39	27	6	5	106.3	110.5	0.559	1264.0
22000565	DET @ NYK	MAR 04, 2021	1610612765	L	12	DET	0.487	0.389	0.8	29	6	23	23	6	2	114.3	123.9	0.6	1271.0
22000539	DET @ TOR	MAR 03, 2021	1610612765	W	12	DET	0.527	0.488	0.619	49	12	37	39	11	4	134.4	109.4	0.643	1234.0
22000521	DET vs. NYK	FEB 28, 2021	1610612765	L	15	DET	0.389	0.281	0.806	40	7	33	16	8	4	94.7	114.7	0.525	1252.0
22000504	DET vs. SAC	FEB 26, 2021	1610612765	L	11	DET	0.451	0.364	0.656	45	10	35	20	6	6	108.1	111.1	0.557	1260.0
22000494	DET @ NOP	FEB 24, 2021	1610612765	L	13	DET	0.528	0.361	0.688	38	9	29	31	8	6	118.0	128.0	0.614	1266.0
22000481	DET @ ORL	FEB 23, 2021	1610612765	W	15	DET	0.466	0.294	0.813	49	8	41	24	10	9	105.0	93.0	0.552	1247.0
22000467	DET @ ORL	FEB 21, 2021	1610612765	L	11	DET	0.374	0.275	0.81	49	9	40	23	10	4	95.0	104.0	0.479	1255.0
22000452	DET @ MEM	FEB 19, 2021	1610612765	L	21	DET	0.419	0.311	0.692	45	13	32	27	8	7	96.0	111.2	0.518	1262.0
22000564	DET @ CHI	FEB 17, 2021	1610612765	L	13	DET	0.451	0.286	0.833	40	6	34	15	9	2	102.0	106.1	0.551	1266.0
22000561	DET vs. NOP	FEB 14, 2021	1610612765	W	11	DET	0.536	0.486	0.8	37	9	28	34	3	8	132.3	120.4	0.663	1251.0
22000412	DET @ BOS	FEB 12, 2021	1610612765	W	12	DET	0.43	0.395	0.833	44	6	38	25	3	6	111.3	104.1	0.586	1234.0
22000391	DET vs. IND	FEB 11, 2021	1610612765	L	11	DET	0.447	0.179	0.737	43	15	28	21	5	5	106.7	123.3	0.509	1246.0
22000375	DET vs. BKN	FEB 09, 2021	1610612765	W	13	DET	0.56	0.448	0.714	37	7	30	28	10	6	127.1	116.8	0.654	1229.0
22000361	DET @ LAL	FEB 06, 2021	1610612765	L	20	DET	0.479	0.381	0.821	35	9	26	31	13	4	110.3	116.4	0.607	1230.0
22000349	DET @ PHX	FEB 05, 2021	1610612765	L	13	DET	0.374	0.194	0.607	45	17	28	20	8	6	93.9	111.2	0.445	1236.0
22000325	DET @ UTA	FEB 02, 2021	1610612765	L	15	DET	0.419	0.333	0.9	46	12	34	18	7	5	105.0	115.8	0.516	1239.0
22000305	DET @ GSW	JAN 30, 2021	1610612765	L	14	DET	0.377	0.25	0.75	38	7	31	17	7	4	91.9	119.2	0.5	1253.0
22000284	DET vs. LAL	JAN 28, 2021	1610612765	W	8	DET	0.46	0.389	1.0	38	5	33	27	4	2	117.6	101.1	0.577	1227.0
22000272	DET @ CLE	JAN 27, 2021	1610612765	L	22	DET	0.451	0.407	0.759	40	13	27	29	7	5	103.9	118.4	0.565	1238.0
22000257	DET vs. PHI	JAN 25, 2021	1610612765	W	18	DET	0.5	0.447	0.842	47	11	36	22	6	6	124.0	109.5	0.686	1215.0
22000243	DET vs. PHI	JAN 23, 2021	1610612765	L	15	DET	0.43	0.424	0.733	43	8	35	25	9	8	104.8	110.7	0.554	1220.0
22000230	DET vs. HOU	JAN 22, 2021	1610612765	L	19	DET	0.378	0.469	0.676	55	14	41	17	5	8	102.0	103.0	0.519	1224.0
22000219	DET @ ATL	JAN 20, 2021	1610612765	L	13	DET	0.454	0.323	0.895	42	7	35	22	9	3	107.5	113.9	0.546	1231.0
22000206	DET @ MIA	JAN 18, 2021	1610612765	L	16	DET	0.463	0.351	0.75	32	10	22	24	8	3	111.5	116.5	0.578	1235.0
22000192	DET @ MIA	JAN 16, 2021	1610612765	W	11	DET	0.505	0.391	0.667	39	10	29	34	9	8	123.7	104.2	0.615	1203.0
22000165	DET vs. MIL	JAN 13, 2021	1610612765	L	16	DET	0.391	0.4	0.682	47	13	34	25	8	3	105.2	112.2	0.497	1208.0
22000141	DET vs. UTA	JAN 10, 2021	1610612765	L	7	DET	0.333	0.238	0.857	39	11	28	21	10	7	94.5	103.2	0.447	1216.0
22000123	DET vs. PHX	JAN 08, 2021	1610612765	W	14	DET	0.411	0.324	0.862	46	9	37	23	13	4	101.9	97.2	0.535	1203.0
22000113	DET @ MIL	JAN 06, 2021	1610612765	L	9	DET	0.392	0.317	0.867	47	15	32	20	6	3	111.7	126.2	0.522	1206.0
22000099	DET @ MIL	JAN 04, 2021	1610612765	L	8	DET	0.439	0.425	1.0	31	6	25	27	9	5	112.7	121.4	0.557	1208.0
22000085	DET vs. BOS	JAN 03, 2021	1610612765	L	9	DET	0.477	0.444	0.88	33	8	25	29	8	7	126.3	128.4	0.619	1211.0
22000070	DET vs. BOS	JAN 01, 2021	1610612765	W	19	DET	0.409	0.324	0.65	48	12	36	18	9	2	94.1	89.4	0.496	1200.0
22000047	DET vs. GSW	DEC 29, 2020	1610612765	L	15	DET	0.38	0.371	0.793	45	16	29	21	8	6	108.2	117.2	0.506	1215.0
22000041	DET @ ATL	DEC 28, 2020	1610612765	L	8	DET	0.439	0.317	0.875	48	17	31	24	7	4	120.0	126.7	0.553	1221.0
22000023	DET vs. CLE	DEC 26, 2020	1610612765	L	22	DET	0.408	0.356	0.719	57	10	47	24	9	5	96.0	102.4	0.531	1236.0
22000018	DET @ MIN	DEC 23, 2020	1610612765	L	12	DET	0.484	0.229	0.375	44	7	37	29	5	2	99.0	109.9	0.523	1245.0
22001080	CHA @ WAS	MAY 16, 2021	1610612766	L	11	CHA	0.394	0.311	0.917	42	10	32	25	8	5	105.8	112.7	0.526	1304.0
22001064	CHA @ NYK	MAY 15, 2021	1610612766	L	8	CHA	0.382	0.265	0.75	51	15	36	28	5	2	110.1	119.2	0.484	1308.0
22001047	CHA vs. LAC	MAY 13, 2021	1610612766	L	10	CHA	0.393	0.273	0.789	35	8	27	24	9	1	96.8	118.9	0.487	1320.0
22000448	CHA vs. DEN	MAY 11, 2021	1610612766	L	17	CHA	0.462	0.282	0.85	49	15	34	30	9	5	107.7	114.7	0.561	1326.0
22001020	CHA vs. NOP	MAY 09, 2021	1610612766	L	17	CHA	0.442	0.351	0.722	46	11	35	22	6	8	106.8	107.7	0.534	1332.0
22001004	CHA vs. ORL	MAY 07, 2021	1610612766	W	11	CHA	0.494	0.273	0.758	51	11	40	28	5	4	118.4	110.9	0.589	1327.0
22000434	CHA vs. CHI	MAY 06, 2021	1610612766	L	15	CHA	0.422	0.457	0.389	45	13	32	29	11	3	99.0	121.2	0.506	1354.0
22000984	CHA @ DET	MAY 04, 2021	1610612766	W	8	CHA	0.409	0.258	0.75	51	16	35	23	8	5	109.7	106.5	0.492	1348.0
22000969	CHA vs. MIA	MAY 02, 2021	1610612766	L	14	CHA	0.494	0.424	0.773	39	8	31	30	9	1	114.4	124.7	0.612	1362.0
22000957	CHA vs. DET	MAY 01, 2021	1610612766	W	13	CHA	0.483	0.378	0.45	54	14	40	24	8	15	113.8	97.9	0.558	1354.0
22000936	CHA @ BOS	APR 28, 2021	1610612766	L	11	CHA	0.425	0.371	0.75	33	11	22	29	7	5	114.4	122.4	0.549	1361.0
22000928	CHA vs. MIL	APR 27, 2021	1610612766	L	17	CHA	0.463	0.343	0.696	38	7	31	26	6	7	100.0	109.6	0.564	1371.0
22000911	CHA vs. BOS	APR 25, 2021	1610612766	W	11	CHA	0.505	0.488	0.909	46	10	36	39	7	8	127.6	106.1	0.639	1350.0
22000900	CHA vs. CLE	APR 23, 2021	1610612766	W	5	CHA	0.426	0.35	0.778	38	15	23	26	7	1	121.3	113.3	0.53	1345.0
22000896	CHA @ CHI	APR 22, 2021	1610612766	L	14	CHA	0.427	0.258	0.765	38	7	31	30	5	3	93.8	111.3	0.508	1361.0
22000877	CHA @ NYK	APR 20, 2021	1610612766	L	12	CHA	0.453	0.41	0.375	39	11	28	26	6	3	110.2	122.5	0.542	1369.0
22000362	CHA vs. POR	APR 18, 2021	1610612766	W	14	CHA	0.47	0.419	0.765	46	7	39	26	6	8	113.5	106.3	0.602	1359.0
22000848	CHA @ BKN	APR 16, 2021	1610612766	L	19	CHA	0.53	0.353	0.75	37	8	29	26	12	3	112.7	127.5	0.626	1366.0
22000829	CHA vs. CLE	APR 14, 2021	1610612766	L	12	CHA	0.405	0.364	0.5	38	10	28	23	8	5	98.9	114.4	0.504	1389.0
22000825	CHA vs. LAL	APR 13, 2021	1610612766	L	16	CHA	0.434	0.257	0.667	45	12	33	22	5	3	103.3	111.0	0.511	1400.0
22000805	CHA vs. ATL	APR 11, 2021	1610612766	L	12	CHA	0.463	0.349	0.857	38	6	32	28	5	5	111.0	115.4	0.586	1409.0
22000796	CHA @ MIL	APR 09, 2021	1610612766	W	18	CHA	0.484	0.38	0.909	49	13	36	35	4	10	117.6	108.2	0.631	1392.0
